OrderID,UnitPrice,Quantity,Discount,StandardCost,OrderDate,ProductName,CategoryID
11012,21.5,60,0.050000001,4.8425,4/9/2008,Fløtemysost,4
11013,9,10,0,23.4,4/9/2008,Tunnbröd,5
11013,14,4,0,16.8285,4/9/2008,Singaporean Hokkien Fried Mee,5
11013,9.5,20,0,8.45,4/9/2008,Røgede sild,8
11013,12.5,2,0,5.98,4/9/2008,Scottish Longbreads,3
11014,9.65,28,0.100000001,22.62,4/10/2008,Jack's New England Clam Chowder,8
11015,25.89,15,0,6.2725,4/10/2008,Nord-Ost Matjeshering,8
11015,13,18,0,6.175,4/10/2008,Original Frankfurter grüne Soße,2
11016,12.5,15,0,3.9,4/10/2008,Gorgonzola Telino,4
11016,19,16,0,11.05,4/10/2008,Inlagd Sill,8
11017,10,25,0,11.96,4/13/2008,Aniseed Syrup,2
11017,55,110,0,28.535,4/13/2008,Raclette Courdavault,4
11017,15,30,0,15.1125,4/13/2008,Outback Lager,1
11018,38,20,0,171.275,4/13/2008,Queso Manchego La Pastora,4
11018,62.5,10,0,24.7,4/13/2008,Carnarvon Tigers,8
11018,38,5,0,6.175,4/13/2008,Gnocchi di nonna Alice,5
11019,12,3,0,9.75,4/13/2008,Spegesild,8
11019,20,2,0,21.32,4/13/2008,Maxilaku,3
11020,31,24,0.150000006,13.8775,4/14/2008,Ikura,8
11021,19,11,0.25,6.5,4/14/2008,Chang,1
11021,81,15,0,16.25,4/14/2008,Sir Rodney's Marmalade,3
11021,31.23,63,0,13.65,4/14/2008,Gumbär Gummibärchen,3
11021,53,44,0.25,24.7,4/14/2008,Manjimup Dried Apples,7
11021,34.8,35,0,5.85,4/14/2008,Mozzarella di Giovanni,4
11022,9.2,35,0,8.125,4/14/2008,Teatime Chocolate Biscuits,3
11022,36,30,0,80.4635,4/14/2008,Gudbrandsdalsost,4
11023,30,4,0,12.35,4/14/2008,Uncle Bob's Organic Dried Pears,7
11023,46,30,0,26,4/14/2008,Ipoh Coffee,1
11024,31.23,12,0,13.65,4/15/2008,Gumbär Gummibärchen,3
11024,2.5,30,0,9.1,4/15/2008,Geitost,4
11024,21.05,21,0,7.8,4/15/2008,Louisiana Fiery Hot Pepper Sauce,2
11024,21.5,50,0,4.8425,4/15/2008,Fløtemysost,4
11025,18,10,0.100000001,25.35,4/15/2008,Chai,1
11025,6,20,0.100000001,8.6125,4/15/2008,Konbu,8
11026,62.5,8,0,24.7,4/15/2008,Carnarvon Tigers,8
11026,53,10,0,24.7,4/15/2008,Manjimup Dried Apples,7
11027,4.5,30,0.25,12.6425,4/16/2008,Guaraná Fantástica,1
11027,49.3,21,0.25,52.65,4/16/2008,Tarte au sucre,3
11028,24,35,0,9.75,4/16/2008,Pâté chinois,6
11028,55,24,0,28.535,4/16/2008,Raclette Courdavault,4
11029,38,20,0,6.175,4/16/2008,Gnocchi di nonna Alice,5
11029,43.9,12,0,6.5,4/16/2008,Vegie-spread,2
11030,19,100,0.25,6.5,4/17/2008,Chang,1
11030,21.35,70,0,40.625,4/17/2008,Chef Anton's Gumbo Mix,2
11030,123.79,60,0.25,29.9,4/17/2008,Thüringer Rostbratwurst,6
11030,55,100,0.25,28.535,4/17/2008,Raclette Courdavault,4
11031,18,45,0,25.35,4/17/2008,Chai,1
11031,6,80,0,8.6125,4/17/2008,Konbu,8
11031,4.5,21,0,12.6425,4/17/2008,Guaraná Fantástica,1
11031,33.25,20,0,18.525,4/17/2008,Wimmers gute Semmelknödel,5
11031,21.5,16,0,4.8425,4/17/2008,Fløtemysost,4
11032,19,35,0,11.05,4/17/2008,Inlagd Sill,8
11032,263.5,25,0,20.8,4/17/2008,Côte de Blaye,1
11032,55,30,0,28.535,4/17/2008,Raclette Courdavault,4
11033,32.8,70,0.100000001,12.675,4/17/2008,Perth Pasties,6
11033,36,36,0.100000001,80.4635,4/17/2008,Gudbrandsdalsost,4
11034,10,15,0.100000001,16.9,4/20/2008,Sir Rodney's Scones,3
11034,19.45,12,0,9.1,4/20/2008,Gula Malacca,2
11034,28.5,6,0,9.1,4/20/2008,Sirop d'érable,2
11035,18,10,0,25.35,4/20/2008,Chai,1
11035,18,60,0,13.6825,4/20/2008,Steeleye Stout,1
11035,14,30,0,16.8285,4/20/2008,Singaporean Hokkien Fried Mee,5
11035,7.45,10,0,5.0375,4/20/2008,Tourtière,6
11036,6,7,0,8.6125,4/20/2008,Konbu,8
11036,55,30,0,28.535,4/20/2008,Raclette Courdavault,4
11037,15,4,0,15.1125,4/21/2008,Outback Lager,1
11038,18.4,5,0.200000003,63.05,4/21/2008,Boston Crab Meat,8
11038,7,2,0,35.75,4/21/2008,Filo Mix,5
11038,21.5,30,0,4.8425,4/21/2008,Fløtemysost,4
11039,45.6,20,0,12.35,4/21/2008,Rössle Sauerkraut,7
11039,18,24,0,13.6825,4/21/2008,Steeleye Stout,1
11039,20,60,0,21.32,4/21/2008,Maxilaku,3
11039,19.5,28,0,29.64,4/21/2008,Ravioli Angelo,5
11040,10,20,0,16.9,4/22/2008,Sir Rodney's Scones,3
11041,19,30,0.200000003,6.5,4/22/2008,Chang,1
11041,43.9,30,0,6.5,4/22/2008,Vegie-spread,2
11042,19.45,15,0,9.1,4/22/2008,Gula Malacca,2
11042,28.5,4,0,9.1,4/22/2008,Sirop d'érable,2
11043,21,10,0,8.2875,4/22/2008,Queso Cabrales,4
11044,49.3,12,0,52.65,4/23/2008,Tarte au sucre,3
11045,2.5,15,0,9.1,4/23/2008,Geitost,4
11045,53,24,0,24.7,4/23/2008,Manjimup Dried Apples,7
11046,38,20,0.050000001,171.275,4/23/2008,Queso Manchego La Pastora,4
11046,32,15,0.050000001,11.7,4/23/2008,Mascarpone Fabioli,4
11046,18,18,0.050000001,13.6825,4/23/2008,Steeleye Stout,1
11047,18,25,0.25,25.35,4/24/2008,Chai,1
11047,21.35,30,0.25,40.625,4/24/2008,Chef Anton's Gumbo Mix,2
11048,12.5,42,0,5.98,4/24/2008,Scottish Longbreads,3
11049,19,10,0.200000003,6.5,4/24/2008,Chang,1
11049,38,4,0.200000003,171.275,4/24/2008,Queso Manchego La Pastora,4
11050,18,50,0.100000001,21.6125,4/27/2008,Lakkalikööri,1
11051,4.5,10,0.200000003,12.6425,4/27/2008,Guaraná Fantástica,1
11052,46,30,0.200000003,26,4/27/2008,Ipoh Coffee,1
11052,28.5,10,0.200000003,9.1,4/27/2008,Sirop d'érable,2
11053,62.5,35,0.200000003,24.7,4/27/2008,Carnarvon Tigers,8
11053,32,20,0,11.7,4/27/2008,Mascarpone Fabioli,4
11053,33.25,25,0.200000003,18.525,4/27/2008,Wimmers gute Semmelknödel,5
11054,2.5,10,0,9.1,4/28/2008,Geitost,4
11054,14,20,0,32.045,4/28/2008,Laughing Lumberjack Lager,1
11055,4.5,15,0,12.6425,4/28/2008,Guaraná Fantástica,1
11055,14,15,0,20.2995,4/28/2008,NuNuCa Nuß-Nougat-Creme,3
11055,53,20,0,24.7,4/28/2008,Manjimup Dried Apples,7
11055,19.5,20,0,29.64,4/28/2008,Ravioli Angelo,5
11056,30,40,0,12.35,4/28/2008,Uncle Bob's Organic Dried Pears,7
11056,24,35,0,9.75,4/28/2008,Pâté chinois,6
11056,34,50,0,8.125,4/28/2008,Camembert Pierrot,4
11057,15,3,0,15.1125,4/29/2008,Outback Lager,1
11058,10,3,0,16.9,4/29/2008,Sir Rodney's Scones,3
11058,34,21,0,8.125,4/29/2008,Camembert Pierrot,4
11058,28.5,4,0,9.1,4/29/2008,Sirop d'érable,2
11059,6,30,0,8.6125,4/29/2008,Konbu,8
11059,39,12,0,10.075,4/29/2008,Alice Mutton,6
11059,34,35,0,8.125,4/29/2008,Camembert Pierrot,4
11060,34,4,0,8.125,4/30/2008,Camembert Pierrot,4
11060,13,10,0,6.175,4/30/2008,Original Frankfurter grüne Soße,2
11061,34,15,0,8.125,4/30/2008,Camembert Pierrot,4
11062,32.8,10,0.200000003,12.675,4/30/2008,Perth Pasties,6
11062,15,12,0.200000003,15.1125,4/30/2008,Outback Lager,1
11063,14,30,0,6.5,4/30/2008,Sasquatch Ale,1
11063,18.4,40,0.100000001,63.05,4/30/2008,Boston Crab Meat,8
11063,9.65,30,0.100000001,22.62,4/30/2008,Jack's New England Clam Chowder,8
11064,39,77,0.100000001,10.075,5/1/2008,Alice Mutton,6
11064,9.65,12,0,22.62,5/1/2008,Jack's New England Clam Chowder,8
11064,32.8,25,0.100000001,12.675,5/1/2008,Perth Pasties,6
11064,24,4,0.100000001,9.75,5/1/2008,Pâté chinois,6
11064,12.5,55,0,5.98,5/1/2008,Scottish Longbreads,3
11065,25.89,4,0.25,6.2725,5/1/2008,Nord-Ost Matjeshering,8
11065,7.45,20,0.25,5.0375,5/1/2008,Tourtière,6
11066,17.45,3,0,1.625,5/1/2008,Pavlova,3
11066,9.2,42,0,8.125,5/1/2008,Teatime Chocolate Biscuits,3
11066,14,35,0,6.5,5/1/2008,Sasquatch Ale,1
11067,9.65,9,0,22.62,5/4/2008,Jack's New England Clam Chowder,8
11068,45.6,8,0.150000006,12.35,5/4/2008,Rössle Sauerkraut,7
11068,46,36,0.150000006,26,5/4/2008,Ipoh Coffee,1
11068,13,28,0.150000006,6.175,5/4/2008,Original Frankfurter grüne Soße,2
11069,18,20,0,13,5/4/2008,Chartreuse verte,1
11070,18,40,0.150000006,25.35,5/5/2008,Chai,1
11070,19,20,0.150000006,6.5,5/5/2008,Chang,1
11070,17.45,30,0.150000006,1.625,5/5/2008,Pavlova,3
11070,12.5,20,0,3.9,5/5/2008,Gorgonzola Telino,4
11071,30,15,0.050000001,12.35,5/5/2008,Uncle Bob's Organic Dried Pears,7
11071,6,10,0.050000001,8.6125,5/5/2008,Konbu,8
11072,19,8,0,6.5,5/5/2008,Chang,1
11072,9.65,40,0,22.62,5/5/2008,Jack's New England Clam Chowder,8
11072,16.25,22,0,13.65,5/5/2008,Valkoinen suklaa,3
11072,33.25,130,0,18.525,5/5/2008,Wimmers gute Semmelknödel,5
11073,21,10,0,8.2875,5/5/2008,Queso Cabrales,4
11073,4.5,20,0,12.6425,5/5/2008,Guaraná Fantástica,1
11074,17.45,14,0.050000001,1.625,5/6/2008,Pavlova,3
11075,19,10,0.150000006,6.5,5/6/2008,Chang,1
11075,12,30,0.150000006,9.75,5/6/2008,Spegesild,8
11075,18,2,0.150000006,21.6125,5/6/2008,Lakkalikööri,1
11076,25,20,0.25,11.7,5/6/2008,Grandma's Boysenberry Spread,2
11076,23.25,20,0.25,4.55,5/6/2008,Tofu,7
11076,9.2,10,0.25,8.125,5/6/2008,Teatime Chocolate Biscuits,3
11077,19,24,0.200000003,6.5,5/6/2008,Chang,1
11077,10,4,0,11.96,5/6/2008,Aniseed Syrup,2
11077,22,1,0,22.1,5/6/2008,Chef Anton's Cajun Seasoning,2
11077,25,1,0.02,11.7,5/6/2008,Grandma's Boysenberry Spread,2
11077,30,1,0.050000001,12.35,5/6/2008,Uncle Bob's Organic Dried Pears,7
11077,40,2,0.100000001,11.7,5/6/2008,Northwoods Cranberry Sauce,2
11077,31,1,0,13.8775,5/6/2008,Ikura,8
11077,38,2,0.050000001,171.275,5/6/2008,Queso Manchego La Pastora,4
11077,6,4,0,8.6125,5/6/2008,Konbu,8
11077,23.25,1,0.029999999,4.55,5/6/2008,Tofu,7
11077,17.45,2,0.029999999,1.625,5/6/2008,Pavlova,3
11077,81,1,0.039999999,16.25,5/6/2008,Sir Rodney's Marmalade,3
11077,9,2,0,23.4,5/6/2008,Tunnbröd,5
11077,32,1,0,11.7,5/6/2008,Mascarpone Fabioli,4
11077,18,2,0.050000001,13,5/6/2008,Chartreuse verte,1
11077,9.65,3,0,22.62,5/6/2008,Jack's New England Clam Chowder,8
11077,12,3,0.02,9.75,5/6/2008,Spegesild,8
11077,7,2,0,35.75,5/6/2008,Filo Mix,5
11077,24,2,0,9.75,5/6/2008,Pâté chinois,6
11077,34,2,0.059999999,8.125,5/6/2008,Camembert Pierrot,4
11077,33.25,2,0.029999999,18.525,5/6/2008,Wimmers gute Semmelknödel,5
11077,17,1,0,11.7,5/6/2008,Louisiana Hot Spiced Okra,2
11077,15,2,0.01,19.5,5/6/2008,Röd Kaviar,8
11077,7.75,4,0,28.535,5/6/2008,Rhönbräu Klosterbier,1
11077,13,2,0,6.175,5/6/2008,Original Frankfurter grüne Soße,2
