"enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
10844,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd","2",51,0
1286,"city_160",0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM","15","100-500","Pvt Ltd",">4",53,0
29377,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","50-99","Pvt Ltd","never",22,1
28074,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","NGO",">4",17,0
7422,"city_128",0.527,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","100-500","Pvt Ltd","2",58,1
31420,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","50-99","Public Sector","3",6,1
27579,"city_97",0.925,"Male","Has relevent experience","Full time course","Graduate","STEM","9","100-500","Public Sector","1",111,0
25040,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","4","10/49","Pvt Ltd","2",13,1
32473,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",4,1
32928,"city_16",0.91,"Female","No relevent experience","no_enrollment","Graduate","STEM","9","10/49","Pvt Ltd","1",28,1
31359,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","15","<10","Funded Startup","1",40,1
9629,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","14","10000+","Pvt Ltd","4",166,1
19379,"city_75",0.9390000000000001,"Male","Has relevent experience","no_enrollment","Graduate","STEM","20","1000-4999","Pvt Ltd",">4",26,0
3146,"city_103",0.92,"Male","Has relevent experience","Part time course","Graduate","STEM","17","50-99","Pvt Ltd","4",26,0
3959,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Pvt Ltd",">4",92,0
311,"city_101",0.5579999999999999,"Male","No relevent experience","no_enrollment","Graduate","STEM","4","50-99","Pvt Ltd","1",53,1
19568,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","100-500","Pvt Ltd","1",25,1
24580,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd",">4",156,0
18461,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10/49","Pvt Ltd","1",38,0
31258,"city_24",0.698,"Male","No relevent experience","no_enrollment","Graduate","No Major","7","100-500","Pvt Ltd","4",5,1
9944,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","16","50-99","Pvt Ltd","3",28,0
3481,"city_102",0.804,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","5000-9999","Pvt Ltd","2",38,0
8876,"city_75",0.9390000000000001,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","10/49","Funded Startup","1",100,0
5452,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","50-99","Pvt Ltd",">4",46,0
30622,"city_128",0.527,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10/49","Pvt Ltd","2",66,1
21678,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd",">4",154,0
24807,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Pvt Ltd","1",55,0
15000,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","7","10000+","Pvt Ltd",">4",50,1
2227,"city_28",0.9390000000000001,"Male","Has relevent experience","no_enrollment","Masters","STEM","10","100-500","Pvt Ltd","1",35,0
4665,"city_104",0.924,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","5","50-99","NGO","1",61,0
6754,"city_98",0.9490000000000001,"Male","No relevent experience","no_enrollment","Phd","Humanities","6","1000-4999","Public Sector",">4",127,0
27578,"city_103",0.92,"Male","No relevent experience","no_enrollment","Graduate","Other","2","1000-4999","NGO","1",110,0
25521,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Arts","10","500-999","Pvt Ltd",">4",9,0
7952,"city_21",0.624,"Female","No relevent experience","Full time course","Graduate","STEM","6","10000+","Public Sector","1",15,1
17288,"city_21",0.624,"Female","Has relevent experience","no_enrollment","Masters","STEM","3","<10","Funded Startup","2",34,1
29776,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","100-500","Funded Startup","2",78,1
21895,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree","12","10/49","Pvt Ltd","1",113,0
2350,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","13","10/49","Pvt Ltd","2",145,1
8428,"city_103",0.92,"Male","No relevent experience","no_enrollment","Graduate","Humanities","3","50-99","Pvt Ltd","1",58,1
448,"city_21",0.624,"Male","No relevent experience","no_enrollment","Masters","STEM","14","10/49","Pvt Ltd","never",112,1
9737,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","Humanities",">20","500-999","Pvt Ltd","1",78,1
32810,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","50-99","Pvt Ltd","1",14,1
32644,"city_36",0.893,"Male","Has relevent experience","no_enrollment","Masters","STEM","17","50-99","Pvt Ltd",">4",85,0
23914,"city_173",0.878,"Male","Has relevent experience","no_enrollment","Masters","STEM","13","10000+","Pvt Ltd",">4",25,0
19174,"city_46",0.762,"Male","Has relevent experience","no_enrollment","Graduate","STEM","2","10/49","Pvt Ltd","1",100,1
33113,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","No Major","19","50-99","Funded Startup","1",130,0
616,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","13","100-500","Pvt Ltd","4",16,0
16500,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","100-500","Pvt Ltd","1",84,1
17927,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","1",28,1
14915,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","10/49","Pvt Ltd","3",33,1
1949,"city_149",0.6890000000000001,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","10/49","Early Stage Startup","2",119,0
781,"city_114",0.9259999999999999,"Male","Has relevent experience","Part time course","Graduate","STEM","11","10/49","Early Stage Startup","2",26,0
17994,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","100-500","Pvt Ltd","4",75,1
21587,"city_145",0.555,"Male","No relevent experience","no_enrollment","Graduate","STEM","<1","10/49","Pvt Ltd","1",18,1
14882,"city_173",0.878,"Male","Has relevent experience","no_enrollment","Phd","STEM",">20","500-999","Pvt Ltd","2",50,0
11812,"city_23",0.899,"Male","Has relevent experience","no_enrollment","Masters","Humanities","19","10/49","Pvt Ltd","2",150,0
22583,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","2",9,1
15878,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","50-99","Early Stage Startup","1",82,0
12256,"city_36",0.893,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","50-99","Pvt Ltd","1",50,1
5717,"city_61",0.9129999999999999,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","50-99","Funded Startup","1",82,0
8402,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","10/49","Pvt Ltd","4",28,0
3694,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10/49","Pvt Ltd","1",114,0
18127,"city_11",0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","<10","Pvt Ltd","1",12,1
911,"city_73",0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12","10/49","Pvt Ltd","1",37,1
26269,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","<10","Pvt Ltd",">4",47,0
28243,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","10000+","Pvt Ltd","3",46,1
2229,"city_102",0.804,"Male","Has relevent experience","no_enrollment","Phd","STEM","7","500-999","Pvt Ltd",">4",7,1
13,"city_103",0.92,"Male","Has relevent experience","Part time course","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",78,0
12085,"city_11",0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","<10","Pvt Ltd","never",50,1
32791,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","50-99","Pvt Ltd","2",82,0
6521,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","<10","Early Stage Startup","3",12,1
10752,"city_67",0.855,"Female","Has relevent experience","no_enrollment","Masters","STEM","9","100-500","Pvt Ltd","2",42,1
19665,"city_21",0.624,"Male","Has relevent experience","Part time course","Graduate","STEM","8","10000+","Pvt Ltd","1",62,1
6756,"city_136",0.897,"Male","No relevent experience","no_enrollment","Masters","STEM","16","10000+","Pvt Ltd",">4",156,0
8328,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","10000+","Pvt Ltd",">4",9,1
15082,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","50-99","Funded Startup","1",84,0
1065,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","6","100-500","NGO","1",34,1
29143,"city_103",0.92,"Male","No relevent experience","no_enrollment","Masters","STEM","14","50-99","Pvt Ltd",">4",108,0
31724,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","Other",">20","50-99","Pvt Ltd",">4",135,0
17068,"city_103",0.92,"Male","Has relevent experience","Part time course","Graduate","STEM","3","100-500","Pvt Ltd","1",81,1
790,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","3",71,0
5598,"city_21",0.624,"Male","Has relevent experience","Part time course","Graduate","STEM","2","<10","Pvt Ltd","1",11,1
3199,"city_103",0.92,"Male","No relevent experience","no_enrollment","Masters","Humanities","10","1000-4999","NGO","3",16,0
28424,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","18","50-99","Pvt Ltd",">4",158,0
10851,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10000+","Pvt Ltd","1",26,1
5777,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","1","50-99","Pvt Ltd","never",10,1
2052,"city_97",0.925,"Male","Has relevent experience","Part time course","Masters","STEM","9","50-99","Pvt Ltd","4",52,0
24602,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","NGO","1",17,0
1548,"city_101",0.5579999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","<10","Early Stage Startup","never",61,1
4139,"city_83",0.9229999999999999,"Male","Has relevent experience","no_enrollment","Masters","STEM","14","1000-4999","Pvt Ltd","4",11,1
22752,"city_16",0.91,"Female","Has relevent experience","no_enrollment","Masters","STEM","4","10/49","Funded Startup","2",65,0
25789,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd","2",19,0
26262,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree",">20","500-999","Funded Startup",">4",22,0
32662,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","500-999","Pvt Ltd","3",112,1
26222,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","<10","Early Stage Startup","1",149,0
22681,"city_20",0.7959999999999999,"Male","Has relevent experience","Part time course","Graduate","STEM","8","50-99","Pvt Ltd","1",234,0
18726,"city_73",0.754,"Male","Has relevent experience","no_enrollment","Masters","STEM","7","50-99","Pvt Ltd",">4",41,0
25483,"city_103",0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM","3","1000-4999","Pvt Ltd","3",13,1
12200,"city_102",0.804,"Other","Has relevent experience","no_enrollment","Graduate","STEM","18","50-99","Pvt Ltd","3",37,1
10106,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","16","100-500","Pvt Ltd",">4",228,1
25041,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","100-500","Pvt Ltd","1",18,1
24016,"city_11",0.55,"Male","Has relevent experience","Part time course","Graduate","STEM","10","500-999","Pvt Ltd","1",62,1
17299,"city_83",0.9229999999999999,"Male","No relevent experience","no_enrollment","Masters","STEM","3","1000-4999","Public Sector","1",46,1
18103,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","14","100-500","Public Sector","2",64,0
31015,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Masters","Humanities","19","100-500","Funded Startup","1",204,0
638,"city_102",0.804,"Male","Has relevent experience","Full time course","Graduate","Business Degree","1","<10","Pvt Ltd","1",52,1
2602,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","1",222,0
16382,"city_21",0.624,"Male","No relevent experience","Full time course","Masters","STEM","<1","10000+","Pvt Ltd","2",51,1
18465,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","50-99","Pvt Ltd","1",133,0
10326,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","10000+","Pvt Ltd",">4",14,1
30637,"city_28",0.9390000000000001,"Male","Has relevent experience","no_enrollment","Masters","STEM","5","10000+","Pvt Ltd","2",31,0
4421,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","11","<10","NGO","1",28,0
5175,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10/49","Pvt Ltd","1",138,0
17375,"city_157",0.769,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","100-500","NGO",">4",35,1
3071,"city_104",0.924,"Male","Has relevent experience","no_enrollment","Graduate","No Major","7","10/49","NGO",">4",23,0
15759,"city_16",0.91,"Female","Has relevent experience","Full time course","Graduate","Arts","12","100-500","Pvt Ltd","1",6,0
1563,"city_19",0.682,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12","100-500","Pvt Ltd","3",25,0
22513,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","4","100-500","NGO","1",43,1
1479,"city_16",0.91,"Male","No relevent experience","no_enrollment","Graduate","Humanities","14","10/49","Pvt Ltd",">4",45,0
25723,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd",">4",88,0
3909,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree","1","1000-4999","NGO","1",48,0
31795,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","No Major",">20","100-500","Pvt Ltd","1",20,0
1477,"city_162",0.767,"Male","Has relevent experience","no_enrollment","Phd","STEM",">20","10000+","Pvt Ltd","1",34,0
26770,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Pvt Ltd","1",99,1
15167,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM","6","5000-9999","Pvt Ltd","1",16,0
9036,"city_21",0.624,"Male","Has relevent experience","Full time course","Phd","STEM","4","10/49","NGO","2",17,0
28863,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd",">4",326,0
14138,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Arts","19","100-500","Public Sector",">4",149,0
