ID,Marital_Status,Gender,Yearly_Income,Children,Education,Occupation,Home_Owner,Cars,Commute_Distance,Region,Age,BikeBuyer
15589,Married,Male,110000,0,Graduate Degree,Management,Yes,1,2-5 Miles,Pacific,37,Yes
21732,Single,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,34,No
24935,Single,Male,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,68,No
18349,Single,Male,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,No
16742,Married,Male,40000,0,Bachelors,Management,No,2,0-1 Miles,Pacific,66,Yes
19908,Single,Female,100000,3,High School,Professional,Yes,4,10+ Miles,Europe,51,No
15812,Married,Male,30000,0,Partial College,Clerical,No,2,0-1 Miles,Pacific,53,No
17670,Married,Female,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,50,Yes
14577,Single,Female,60000,2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,38,Yes
15533,Single,Female,70000,0,Bachelors,Professional,No,1,0-1 Miles,North America,38,No
21825,Married,Male,110000,4,Partial College,Professional,Yes,4,5-10 Miles,Europe,50,No
24965,Married,Male,40000,1,High School,Professional,No,2,2-5 Miles,North America,59,No
16692,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,No
20817,Single,Male,10000,0,Partial College,Manual,No,1,0-1 Miles,Pacific,28,Yes
16275,Married,Female,20000,2,High School,Manual,No,2,0-1 Miles,Europe,42,Yes
17238,Single,Male,80000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,32,No
18566,Married,Male,70000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,Yes
17713,Single,Male,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,50,No
22477,Single,Male,20000,2,High School,Manual,Yes,0,0-1 Miles,Europe,40,Yes
15701,Married,Female,130000,5,Partial College,Professional,No,3,10+ Miles,Europe,54,No
23069,Married,Female,70000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,66,No
15612,Single,Male,30000,0,High School,Manual,No,1,1-2 Miles,Europe,28,No
21011,Single,Female,20000,1,Partial College,Manual,No,0,0-1 Miles,Europe,45,Yes
16359,Married,Female,30000,0,High School,Clerical,Yes,1,5-10 Miles,North America,52,No
27344,Single,Male,70000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,32,No
22025,Single,Female,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,29,No
20964,Single,Female,10000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,70,No
16811,Married,Male,60000,1,Partial College,Professional,Yes,1,10+ Miles,North America,55,Yes
16632,Single,Male,100000,5,High School,Management,Yes,3,10+ Miles,Pacific,35,No
21477,Married,Female,60000,1,Bachelors,Management,Yes,0,10+ Miles,North America,58,No
15092,Married,Male,80000,2,Partial College,Professional,Yes,1,2-5 Miles,Europe,52,No
24078,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,No
16378,Single,Female,80000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,48,No
21078,Single,Female,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,42,No
19093,Single,Female,100000,5,High School,Management,Yes,2,10+ Miles,Pacific,31,Yes
17372,Married,Female,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,28,Yes
28068,Single,Female,80000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,37,Yes
19145,Married,Female,80000,3,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,41,No
15911,Married,Female,60000,1,High School,Professional,Yes,2,10+ Miles,North America,54,No
16390,Single,Male,30000,1,Bachelors,Clerical,No,0,0-1 Miles,Europe,38,Yes
16664,Married,Female,130000,1,Graduate Degree,Management,Yes,1,5-10 Miles,Pacific,48,Yes
19092,Single,Male,80000,0,Bachelors,Professional,No,3,10+ Miles,Pacific,32,No
26379,Single,Female,130000,4,Partial College,Professional,No,2,0-1 Miles,Europe,48,Yes
15595,Married,Male,90000,0,Bachelors,Professional,Yes,0,0-1 Miles,Pacific,40,Yes
25396,Single,Male,70000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,35,Yes
16349,Single,Male,80000,0,Partial College,Skilled Manual,No,2,1-2 Miles,Pacific,52,Yes
23543,Married,Female,70000,4,Partial College,Skilled Manual,Yes,3,10+ Miles,Pacific,45,No
18173,Single,Male,130000,5,High School,Professional,No,3,0-1 Miles,Europe,55,Yes
15263,Married,Female,30000,0,Partial College,Clerical,No,2,5-10 Miles,Pacific,65,No
27336,Single,Male,120000,5,High School,Management,Yes,4,10+ Miles,Europe,59,No
27904,Married,Male,10000,1,High School,Manual,No,1,1-2 Miles,Europe,36,No
17168,Single,Female,60000,1,High School,Professional,Yes,2,10+ Miles,North America,55,No
18845,Married,Female,60000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,70,No
28959,Married,Male,130000,5,High School,Management,Yes,4,0-1 Miles,Pacific,34,No
27029,Single,Female,30000,0,High School,Clerical,No,2,1-2 Miles,North America,51,No
25679,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,31,No
25440,Married,Male,50000,3,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,41,No
23326,Single,Female,40000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,26,Yes
19454,Married,Male,40000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,39,Yes
24495,Single,Female,30000,0,Partial College,Clerical,No,2,0-1 Miles,Pacific,69,No
17709,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No
18824,Married,Male,120000,3,High School,Professional,Yes,4,5-10 Miles,North America,44,Yes
18776,Single,Male,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,31,No
18860,Married,Female,70000,1,High School,Professional,No,0,1-2 Miles,North America,51,Yes
20926,Single,Male,20000,4,High School,Manual,Yes,3,0-1 Miles,Europe,27,Yes
19278,Single,Male,20000,1,Partial College,Manual,No,0,0-1 Miles,Europe,46,Yes
17421,Married,Female,150000,1,Bachelors,Management,Yes,3,0-1 Miles,North America,43,Yes
18985,Married,Female,70000,0,Bachelors,Management,Yes,2,2-5 Miles,North America,61,No
20289,Single,Female,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,30,No
19598,Married,Female,60000,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,43,Yes
21523,Married,Male,120000,5,Bachelors,Management,Yes,0,5-10 Miles,Europe,60,No
18649,Single,Male,30000,0,High School,Clerical,Yes,2,1-2 Miles,North America,51,Yes
21634,Married,Female,50000,3,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,41,No
15650,Single,Male,20000,1,Partial College,Manual,No,0,0-1 Miles,Europe,45,No
27454,Married,Male,90000,4,Bachelors,Management,Yes,1,1-2 Miles,North America,37,No
16148,Married,Female,80000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,48,Yes
24417,Single,Male,130000,3,Bachelors,Management,No,3,2-5 Miles,North America,45,Yes
25729,Married,Female,20000,1,Partial College,Manual,Yes,0,1-2 Miles,Europe,46,Yes
23485,Married,Female,80000,4,Partial College,Professional,Yes,2,5-10 Miles,North America,44,No
19305,Single,Female,10000,2,High School,Manual,Yes,1,0-1 Miles,Europe,38,Yes
29370,Single,Male,30000,0,Bachelors,Clerical,No,1,2-5 Miles,Europe,79,No
24504,Married,Male,40000,0,Bachelors,Management,No,2,0-1 Miles,Pacific,65,Yes
21467,Married,Male,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,60,No
23871,Single,Female,70000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,36,Yes
17237,Single,Female,80000,0,Bachelors,Professional,No,3,10+ Miles,Pacific,32,No
17000,Single,Female,70000,2,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,43,Yes
16414,Single,Female,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,42,Yes
22791,Married,Female,60000,1,High School,Professional,Yes,2,2-5 Miles,North America,54,Yes
18953,Single,Female,110000,2,Bachelors,Management,Yes,3,2-5 Miles,North America,41,Yes
16184,Married,Female,60000,4,Bachelors,Professional,Yes,1,0-1 Miles,Pacific,42,No
17172,Married,Male,70000,1,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,54,No
18828,Married,Female,80000,4,Partial College,Professional,Yes,3,1-2 Miles,North America,45,No
16581,Single,Male,100000,4,High School,Professional,Yes,3,10+ Miles,Europe,52,No
18495,Single,Male,120000,1,Bachelors,Management,Yes,4,2-5 Miles,Pacific,48,Yes
19261,Married,Female,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,66,No
22131,Married,Female,70000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,68,Yes
16488,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,55,No
20206,Married,Female,60000,0,Bachelors,Professional,Yes,1,0-1 Miles,North America,48,Yes
17369,Single,Male,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No
16230,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,51,Yes
17104,Single,Male,40000,2,Partial College,Clerical,Yes,0,0-1 Miles,Europe,34,No
18589,Single,Female,40000,0,Bachelors,Professional,No,1,0-1 Miles,North America,41,Yes
20288,Single,Male,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,30,No
27744,Married,Male,50000,0,Graduate Degree,Management,Yes,1,5-10 Miles,Pacific,63,Yes
28135,Single,Female,70000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,49,Yes
21566,Married,Male,110000,5,High School,Management,Yes,3,10+ Miles,Pacific,34,No
24061,Married,Male,10000,4,Partial High School,Manual,Yes,1,0-1 Miles,Europe,40,Yes
21835,Married,Female,120000,4,Bachelors,Management,Yes,4,10+ Miles,Europe,62,Yes
19736,Married,Female,70000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,66,Yes
17534,Single,Male,90000,5,Partial College,Professional,No,3,0-1 Miles,North America,40,No
20440,Single,Female,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,33,No
18271,Married,Male,70000,0,Bachelors,Professional,No,1,0-1 Miles,Pacific,43,No
21335,Married,Female,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,Yes
25863,Single,Female,40000,0,High School,Professional,Yes,3,10+ Miles,North America,59,Yes
20188,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,45,Yes
24293,Married,Female,50000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,No
17134,Single,Female,70000,0,Bachelors,Management,No,4,2-5 Miles,North America,59,Yes
21985,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,Yes
17516,Single,Male,80000,0,Bachelors,Management,No,1,2-5 Miles,North America,33,No
16586,Married,Male,100000,4,Partial College,Professional,Yes,4,10+ Miles,Europe,53,No
17491,Single,Male,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
18843,Married,Male,50000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,70,No
20859,Single,Male,30000,0,Bachelors,Clerical,No,0,1-2 Miles,Europe,37,Yes
22061,Single,Female,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,28,Yes
23109,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
20155,Married,Male,10000,0,Partial College,Manual,Yes,1,2-5 Miles,Pacific,29,No
20421,Single,Female,40000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,26,No
17112,Married,Female,40000,2,Partial College,Clerical,No,0,0-1 Miles,Europe,36,No
22802,Single,Female,120000,4,Partial High School,Professional,Yes,4,10+ Miles,Europe,51,No
18220,Married,Male,110000,5,Partial High School,Professional,Yes,4,10+ Miles,Pacific,35,Yes
26885,Single,Male,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,30,Yes
25185,Single,Female,130000,3,Bachelors,Management,No,3,2-5 Miles,North America,45,Yes
16920,Married,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,27,Yes
29266,Single,Male,80000,4,Partial College,Professional,No,3,1-2 Miles,North America,46,No
19335,Single,Male,20000,3,High School,Manual,Yes,0,0-1 Miles,Europe,42,Yes
24503,Married,Female,40000,0,Bachelors,Management,Yes,2,0-1 Miles,Pacific,65,Yes
23172,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,Yes
25796,Married,Male,130000,5,High School,Professional,Yes,3,0-1 Miles,Europe,54,Yes
17404,Single,Female,50000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,72,Yes
21088,Single,Male,30000,2,Partial College,Clerical,Yes,1,0-1 Miles,Europe,40,No
26958,Married,Male,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
18933,Single,Female,30000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,No
24546,Married,Male,80000,2,Partial College,Professional,No,1,2-5 Miles,Europe,52,No
18096,Married,Female,60000,1,Bachelors,Management,No,0,2-5 Miles,North America,57,Yes
17079,Single,Female,70000,0,Bachelors,Professional,No,1,0-1 Miles,Pacific,43,Yes
27789,Married,Male,20000,3,High School,Manual,Yes,1,0-1 Miles,Europe,43,Yes
18655,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,51,Yes
28477,Married,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,65,Yes
24752,Single,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,48,Yes
21466,Married,Male,70000,0,Bachelors,Management,No,3,2-5 Miles,North America,60,Yes
26221,Single,Female,30000,0,High School,Manual,No,1,2-5 Miles,Europe,34,Yes
17939,Single,Female,10000,1,High School,Manual,No,1,2-5 Miles,Europe,47,No
29293,Single,Male,90000,3,Bachelors,Professional,Yes,0,1-2 Miles,Pacific,39,Yes
24955,Single,Male,30000,0,Partial High School,Skilled Manual,Yes,3,10+ Miles,North America,61,Yes
21506,Married,Male,130000,4,Partial College,Professional,Yes,2,5-10 Miles,Europe,49,Yes
27191,Single,Male,40000,3,Partial College,Clerical,No,2,0-1 Miles,North America,32,No
24258,Single,Female,40000,0,Bachelors,Professional,No,2,1-2 Miles,North America,29,No
19523,Single,Female,30000,0,High School,Manual,No,1,2-5 Miles,Europe,28,No
20714,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No
21645,Married,Male,60000,2,Bachelors,Skilled Manual,Yes,2,0-1 Miles,North America,42,Yes
17656,Single,Female,30000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,32,Yes
27511,Single,Female,80000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,50,Yes
19277,Married,Male,10000,1,High School,Manual,Yes,1,2-5 Miles,Europe,46,No
23257,Married,Male,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,52,Yes
25441,Married,Female,50000,4,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,41,No
21986,Single,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,Yes
19360,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,43,Yes
28655,Married,Male,60000,1,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,36,Yes
19478,Married,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,Europe,39,No
28979,Married,Male,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,66,No
26580,Married,Female,50000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,No
18186,Married,Female,130000,5,Partial High School,Professional,Yes,4,10+ Miles,Europe,59,No
18011,Single,Male,30000,2,Partial College,Clerical,Yes,1,0-1 Miles,Europe,41,Yes
19488,Single,Female,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,No
28018,Single,Female,30000,1,Partial High School,Skilled Manual,Yes,3,10+ Miles,North America,61,Yes
21542,Married,Female,70000,1,Partial High School,Skilled Manual,No,3,5-10 Miles,Europe,57,Yes
25268,Married,Male,60000,0,Graduate Degree,Management,No,1,0-1 Miles,Pacific,67,No
17247,Married,Male,90000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,35,Yes
27329,Married,Female,80000,1,High School,Management,No,3,5-10 Miles,Europe,57,No
19130,Married,Female,80000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,Yes
18554,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,No
20873,Married,Male,20000,1,Partial College,Manual,Yes,0,2-5 Miles,Europe,37,No
20472,Single,Male,90000,4,Partial College,Professional,Yes,3,2-5 Miles,North America,41,Yes
17362,Married,Male,80000,0,Bachelors,Management,Yes,1,1-2 Miles,North America,34,Yes
27513,Single,Female,70000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,49,Yes
24246,Married,Male,10000,1,Partial High School,Clerical,Yes,2,1-2 Miles,Pacific,59,No
17406,Married,Female,60000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,72,No
26301,Single,Male,70000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,34,Yes
21790,Married,Male,60000,1,Bachelors,Management,Yes,0,10+ Miles,North America,58,No
24793,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,36,Yes
22812,Married,Female,120000,4,Bachelors,Management,Yes,4,5-10 Miles,Europe,61,No
17861,Single,Female,40000,2,High School,Skilled Manual,Yes,2,2-5 Miles,North America,46,Yes
25627,Married,Male,20000,2,High School,Manual,Yes,2,0-1 Miles,Europe,42,No
29155,Single,Female,60000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,39,Yes
23344,Single,Female,70000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,48,Yes
25771,Single,Female,120000,4,High School,Professional,No,4,5-10 Miles,Europe,50,No
18869,Married,Female,40000,0,Partial College,Professional,No,2,5-10 Miles,North America,54,Yes
22435,Single,Male,10000,2,High School,Manual,Yes,0,0-1 Miles,Europe,37,No
28022,Single,Male,40000,0,High School,Professional,Yes,3,10+ Miles,North America,60,Yes
19935,Married,Male,100000,4,Partial College,Professional,Yes,4,10+ Miles,Europe,54,No
20479,Married,Male,80000,3,Bachelors,Management,Yes,0,2-5 Miles,North America,42,No
26118,Married,Female,40000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,54,No
18880,Married,Male,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,65,No
24139,Married,Male,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No
17974,Married,Female,30000,1,Bachelors,Clerical,Yes,0,2-5 Miles,Europe,38,Yes
19334,Single,Female,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,42,No
17591,Married,Male,70000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,Yes
23182,Married,Female,60000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,40,No
23411,Single,Male,60000,2,Bachelors,Professional,No,1,0-1 Miles,Pacific,38,Yes
28344,Single,Male,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,29,No
20474,Married,Male,100000,1,Bachelors,Management,Yes,4,0-1 Miles,North America,41,No
28142,Single,Male,50000,0,High School,Professional,No,2,1-2 Miles,North America,32,Yes
18191,Married,Female,80000,0,Bachelors,Professional,Yes,2,10+ Miles,Pacific,31,No
25420,Married,Female,50000,2,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,38,Yes
28505,Married,Female,30000,0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,48,Yes
21934,Married,Female,60000,3,Bachelors,Professional,Yes,0,0-1 Miles,North America,47,No
22412,Married,Male,20000,0,Bachelors,Clerical,No,0,0-1 Miles,Pacific,29,Yes
29335,Single,Male,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,28,Yes
23622,Married,Male,110000,5,Partial College,Professional,Yes,2,10+ Miles,Europe,54,Yes
19938,Married,Female,150000,5,Bachelors,Management,Yes,3,10+ Miles,Europe,56,No
21496,Married,Female,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,55,No
29020,Single,Male,80000,1,Bachelors,Management,Yes,1,5-10 Miles,North America,56,No
18760,Married,Female,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,28,No
20214,Single,Female,60000,2,Bachelors,Professional,No,1,0-1 Miles,Pacific,38,Yes
22069,Single,Female,100000,2,Partial College,Professional,Yes,2,5-10 Miles,North America,42,No
25520,Single,Female,20000,0,High School,Manual,No,1,2-5 Miles,Europe,30,No
29209,Married,Male,90000,4,Partial College,Professional,Yes,3,2-5 Miles,North America,41,No
28733,Married,Female,40000,1,Bachelors,Skilled Manual,Yes,0,1-2 Miles,Europe,32,Yes
23406,Married,Male,70000,4,Graduate Degree,Professional,Yes,1,2-5 Miles,North America,48,No
23108,Single,Female,40000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
20361,Married,Male,50000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,70,No
20800,Married,Male,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,48,No
20438,Single,Male,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
19043,Married,Female,100000,3,Graduate Degree,Management,No,4,2-5 Miles,Europe,61,No
26844,Single,Female,20000,0,Partial College,Manual,No,1,1-2 Miles,Europe,76,No
21903,Single,Male,70000,2,Partial College,Professional,Yes,0,5-10 Miles,North America,50,Yes
25831,Married,Male,110000,5,High School,Management,Yes,4,10+ Miles,Pacific,35,Yes
25999,Married,Male,40000,2,High School,Skilled Manual,Yes,2,2-5 Miles,North America,46,Yes
20738,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,40,No
26604,Single,Female,70000,0,Bachelors,Professional,No,1,0-1 Miles,North America,38,Yes
18565,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,Yes
21040,Single,Male,50000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,Europe,37,Yes
28227,Single,Male,80000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,No
23779,Single,Female,40000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,35,Yes
25077,Married,Male,60000,2,Graduate Degree,Professional,No,0,0-1 Miles,North America,43,Yes
25789,Single,Female,90000,2,Partial College,Professional,Yes,2,10+ Miles,Europe,53,No
18859,Married,Female,60000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,Yes
23296,Single,Female,40000,4,Partial College,Clerical,Yes,2,1-2 Miles,North America,33,Yes
20417,Married,Male,30000,0,Partial College,Clerical,No,2,5-10 Miles,Pacific,56,No
23933,Single,Female,30000,3,Partial College,Clerical,Yes,0,0-1 Miles,Europe,43,Yes
20456,Single,Male,130000,0,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,48,Yes
19329,Single,Female,20000,2,High School,Manual,Yes,0,0-1 Miles,Europe,41,Yes
24396,Married,Female,120000,2,Bachelors,Management,Yes,4,2-5 Miles,North America,41,No
20221,Married,Female,120000,0,Graduate Degree,Management,No,0,0-1 Miles,Pacific,37,Yes
23597,Single,Female,150000,3,Partial College,Professional,No,3,0-1 Miles,Europe,49,Yes
29069,Single,Male,20000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,59,Yes
27059,Married,Male,50000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,34,No
22350,Married,Female,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,50,No
19316,Married,Male,20000,1,Partial College,Manual,Yes,1,2-5 Miles,Europe,39,Yes
18614,Single,Male,70000,0,Bachelors,Professional,No,1,2-5 Miles,North America,38,Yes
22333,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,1,1-2 Miles,North America,75,No
19775,Single,Female,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,31,Yes
25735,Single,Female,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,46,Yes
24817,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,37,Yes
19976,Married,Female,110000,5,High School,Management,Yes,4,10+ Miles,Pacific,36,No
27811,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,43,Yes
23549,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
20381,Married,Male,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,68,No
19972,Married,Female,100000,5,High School,Management,Yes,4,10+ Miles,Pacific,34,No
20277,Married,Female,30000,0,Partial College,Clerical,No,2,0-1 Miles,Pacific,69,No
23217,Single,Female,60000,2,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,43,Yes
19315,Single,Male,20000,1,Partial College,Manual,No,1,0-1 Miles,Europe,39,Yes
26742,Married,Male,70000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,79,No
24944,Married,Female,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,66,No
24199,Married,Female,40000,0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,36,Yes
18917,Married,Male,30000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,32,Yes
29140,Single,Male,60000,2,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,42,Yes
24522,Married,Male,80000,0,Bachelors,Management,No,1,0-1 Miles,North America,38,Yes
26751,Single,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,Yes
24843,Married,Male,130000,4,Partial College,Professional,No,3,5-10 Miles,Europe,51,No
22196,Single,Male,80000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,50,Yes
28921,Married,Male,120000,5,High School,Management,No,4,10+ Miles,Europe,59,No
23301,Married,Male,120000,1,Bachelors,Management,Yes,4,2-5 Miles,North America,38,No
25055,Married,Male,100000,1,Bachelors,Management,No,1,10+ Miles,Pacific,48,No
21047,Single,Female,20000,1,Partial College,Manual,No,0,0-1 Miles,Europe,38,Yes
24685,Married,Male,60000,1,Partial College,Professional,Yes,2,2-5 Miles,North America,55,Yes
22556,Single,Male,20000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,48,No
19213,Married,Female,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,51,Yes
21351,Married,Male,70000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,66,No
22256,Married,Male,70000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,Yes
28173,Single,Male,40000,2,High School,Skilled Manual,Yes,2,2-5 Miles,North America,46,Yes
19721,Single,Male,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,Yes
23062,Married,Female,60000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,69,No
28198,Married,Male,60000,0,Bachelors,Professional,No,1,0-1 Miles,North America,48,Yes
29081,Single,Male,20000,1,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,57,Yes
19963,Married,Male,120000,5,Partial High School,Professional,Yes,4,10+ Miles,Pacific,32,Yes
24281,Single,Female,40000,0,Partial High School,Clerical,No,2,5-10 Miles,Pacific,52,Yes
24187,Single,Female,30000,0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,46,Yes
22486,Single,Male,20000,2,High School,Manual,Yes,1,0-1 Miles,Europe,41,Yes
23130,Single,Female,120000,2,Bachelors,Management,No,4,0-1 Miles,North America,40,No
24110,Single,Female,20000,4,High School,Manual,Yes,2,0-1 Miles,Europe,27,Yes
