OrderID,UnitPrice,Quantity,Discount,StandardCost,OrderDate,ProductName,CategoryName
10933,28.5,30,0,9.1,3/6/2008,Sirop d'érable,Condiments
10934,25,20,0,11.7,3/9/2008,Grandma's Boysenberry Spread,Condiments
10935,18,21,0,25.35,3/9/2008,Chai,Beverages
10935,62.5,4,0.25,24.7,3/9/2008,Carnarvon Tigers,Seafood
10935,9,8,0.25,23.4,3/9/2008,Tunnbröd,Grains/Cereals
10936,19,30,0.200000003,11.05,3/9/2008,Inlagd Sill,Seafood
10937,45.6,8,0,12.35,3/10/2008,Rössle Sauerkraut,Produce
10937,14,20,0,6.5,3/10/2008,Sasquatch Ale,Beverages
10938,6,20,0.25,8.6125,3/10/2008,Konbu,Seafood
10938,46,24,0.25,26,3/10/2008,Ipoh Coffee,Beverages
10938,34,49,0.25,8.125,3/10/2008,Camembert Pierrot,Dairy Products
10938,21.5,35,0.25,4.8425,3/10/2008,Fløtemysost,Dairy Products
10939,19,10,0.150000006,6.5,3/10/2008,Chang,Beverages
10939,14,40,0.150000006,32.045,3/10/2008,Laughing Lumberjack Lager,Beverages
10940,30,8,0,12.35,3/11/2008,Uncle Bob's Organic Dried Pears,Produce
10940,6,20,0,8.6125,3/11/2008,Konbu,Seafood
10941,12.5,44,0.25,3.9,3/11/2008,Gorgonzola Telino,Dairy Products
10941,49.3,30,0.25,52.65,3/11/2008,Tarte au sucre,Confections
10941,12.5,80,0.25,5.98,3/11/2008,Scottish Longbreads,Confections
10941,34.8,50,0,5.85,3/11/2008,Mozzarella di Giovanni,Dairy Products
10942,20,28,0,21.32,3/11/2008,Maxilaku,Confections
10943,6,15,0,8.6125,3/11/2008,Konbu,Seafood
10943,21,21,0,2.925,3/11/2008,Gustaf's Knäckebröd,Grains/Cereals
10943,12,15,0,9.75,3/11/2008,Spegesild,Seafood
10944,21,5,0.25,8.2875,3/12/2008,Queso Cabrales,Dairy Products
10944,19.45,18,0.25,9.1,3/12/2008,Gula Malacca,Condiments
10944,38,18,0,6.175,3/12/2008,Gnocchi di nonna Alice,Grains/Cereals
10945,6,20,0,8.6125,3/12/2008,Konbu,Seafood
10945,12.5,10,0,3.9,3/12/2008,Gorgonzola Telino,Dairy Products
10946,31,25,0,13.8775,3/12/2008,Ikura,Seafood
10946,4.5,25,0,12.6425,3/12/2008,Guaraná Fantástica,Beverages
10946,13,40,0,6.175,3/12/2008,Original Frankfurter grüne Soße,Condiments
10947,55,4,0,28.535,3/13/2008,Raclette Courdavault,Dairy Products
10948,16.25,9,0,13.65,3/13/2008,Valkoinen suklaa,Confections
10948,53,40,0,24.7,3/13/2008,Manjimup Dried Apples,Produce
10948,24,4,0,9.75,3/13/2008,Pâté chinois,Meat/Poultry
10949,25,12,0,11.7,3/13/2008,Grandma's Boysenberry Spread,Condiments
10949,31,30,0,13.8775,3/13/2008,Ikura,Seafood
10949,39,6,0,10.075,3/13/2008,Alice Mutton,Meat/Poultry
10949,49.3,60,0,52.65,3/13/2008,Tarte au sucre,Confections
10950,22,5,0,22.1,3/16/2008,Chef Anton's Cajun Seasoning,Condiments
10951,2.5,15,0.050000001,9.1,3/16/2008,Geitost,Dairy Products
10951,9.65,6,0.050000001,22.62,3/16/2008,Jack's New England Clam Chowder,Seafood
10951,7.75,50,0.050000001,28.535,3/16/2008,Rhönbräu Klosterbier,Beverages
10952,25,16,0.050000001,11.7,3/16/2008,Grandma's Boysenberry Spread,Condiments
10952,45.6,2,0,12.35,3/16/2008,Rössle Sauerkraut,Produce
10953,81,50,0.050000001,16.25,3/16/2008,Sir Rodney's Marmalade,Confections
10953,12.5,50,0.050000001,3.9,3/16/2008,Gorgonzola Telino,Dairy Products
10954,17.45,28,0.150000006,1.625,3/17/2008,Pavlova,Confections
10954,12.5,25,0.150000006,3.9,3/17/2008,Gorgonzola Telino,Dairy Products
10954,9.5,30,0,8.45,3/17/2008,Røgede sild,Seafood
10954,34,24,0.150000006,8.125,3/17/2008,Camembert Pierrot,Dairy Products
10955,7.75,12,0.200000003,28.535,3/17/2008,Rhönbräu Klosterbier,Beverages
10956,10,12,0,16.9,3/17/2008,Sir Rodney's Scones,Confections
10956,9.5,14,0,15.6,3/17/2008,Zaanse koeken,Confections
10956,53,8,0,24.7,3/17/2008,Manjimup Dried Apples,Produce
10957,25.89,30,0,6.2725,3/18/2008,Nord-Ost Matjeshering,Seafood
10957,18,40,0,13.6825,3/18/2008,Steeleye Stout,Beverages
10957,33.25,8,0,18.525,3/18/2008,Wimmers gute Semmelknödel,Grains/Cereals
10958,21.35,20,0,40.625,3/18/2008,Chef Anton's Gumbo Mix,Condiments
10958,30,6,0,12.35,3/18/2008,Uncle Bob's Organic Dried Pears,Produce
10958,34.8,5,0,5.85,3/18/2008,Mozzarella di Giovanni,Dairy Products
10959,7.75,20,0.150000006,28.535,3/18/2008,Rhönbräu Klosterbier,Beverages
10960,4.5,10,0.25,12.6425,3/19/2008,Guaraná Fantástica,Beverages
10960,9.65,24,0,22.62,3/19/2008,Jack's New England Clam Chowder,Seafood
10961,7,6,0.050000001,35.75,3/19/2008,Filo Mix,Grains/Cereals
10961,18,60,0,21.6125,3/19/2008,Lakkalikööri,Beverages
10962,30,45,0,12.35,3/19/2008,Uncle Bob's Organic Dried Pears,Produce
10962,6,77,0,8.6125,3/19/2008,Konbu,Seafood
10962,32.8,20,0,12.675,3/19/2008,Perth Pasties,Meat/Poultry
10962,36,9,0,80.4635,3/19/2008,Gudbrandsdalsost,Dairy Products
10962,18,44,0,21.6125,3/19/2008,Lakkalikööri,Beverages
10963,34,2,0.150000006,8.125,3/19/2008,Camembert Pierrot,Dairy Products
10964,62.5,6,0,24.7,3/20/2008,Carnarvon Tigers,Seafood
10964,263.5,5,0,20.8,3/20/2008,Côte de Blaye,Beverages
10964,36,10,0,80.4635,3/20/2008,Gudbrandsdalsost,Dairy Products
10965,53,16,0,24.7,3/20/2008,Manjimup Dried Apples,Produce
10966,26,8,0,34.45,3/20/2008,Gravad lax,Seafood
10966,38,12,0.150000006,6.175,3/20/2008,Gnocchi di nonna Alice,Grains/Cereals
10966,49.3,12,0.150000006,52.65,3/20/2008,Tarte au sucre,Confections
10967,9.2,12,0,8.125,3/23/2008,Teatime Chocolate Biscuits,Confections
10967,20,40,0,21.32,3/23/2008,Maxilaku,Confections
10968,38,30,0,171.275,3/23/2008,Queso Manchego La Pastora,Dairy Products
10968,4.5,30,0,12.6425,3/23/2008,Guaraná Fantástica,Beverages
10968,33.25,4,0,18.525,3/23/2008,Wimmers gute Semmelknödel,Grains/Cereals
10969,12,9,0,9.75,3/23/2008,Spegesild,Seafood
10970,7,40,0.200000003,35.75,3/24/2008,Filo Mix,Grains/Cereals
10971,123.79,14,0,29.9,3/24/2008,Thüringer Rostbratwurst,Meat/Poultry
10972,39,6,0,10.075,3/24/2008,Alice Mutton,Meat/Poultry
10972,2.5,7,0,9.1,3/24/2008,Geitost,Dairy Products
10973,31.23,5,0,13.65,3/24/2008,Gumbär Gummibärchen,Confections
10973,9.65,6,0,22.62,3/24/2008,Jack's New England Clam Chowder,Seafood
10973,7.75,10,0,28.535,3/24/2008,Rhönbräu Klosterbier,Beverages
10974,43.9,10,0,6.5,3/25/2008,Vegie-spread,Condiments
10975,40,16,0,11.7,3/25/2008,Northwoods Cranberry Sauce,Condiments
10975,7.75,10,0,28.535,3/25/2008,Rhönbräu Klosterbier,Beverages
10976,45.6,20,0,12.35,3/25/2008,Rössle Sauerkraut,Produce
10977,18,30,0,13,3/26/2008,Chartreuse verte,Beverages
10977,9.5,30,0,15.6,3/26/2008,Zaanse koeken,Confections
10977,53,10,0,24.7,3/26/2008,Manjimup Dried Apples,Produce
10977,43.9,20,0,6.5,3/26/2008,Vegie-spread,Condiments
10978,40,20,0.150000006,11.7,3/26/2008,Northwoods Cranberry Sauce,Condiments
10978,10,40,0.150000006,16.9,3/26/2008,Sir Rodney's Scones,Confections
10978,18.4,10,0,63.05,3/26/2008,Boston Crab Meat,Seafood
10978,19.45,6,0.150000006,9.1,3/26/2008,Gula Malacca,Condiments
10979,30,18,0,12.35,3/26/2008,Uncle Bob's Organic Dried Pears,Produce
10979,38,20,0,171.275,3/26/2008,Queso Manchego La Pastora,Dairy Products
10979,4.5,80,0,12.6425,3/26/2008,Guaraná Fantástica,Beverages
10979,43.9,30,0,20.15,3/26/2008,Schoggi Schokolade,Confections
10979,12.5,24,0,3.9,3/26/2008,Gorgonzola Telino,Dairy Products
10979,43.9,35,0,6.5,3/26/2008,Vegie-spread,Condiments
10980,7.75,40,0.200000003,28.535,3/27/2008,Rhönbräu Klosterbier,Beverages
10981,263.5,60,0,20.8,3/27/2008,Côte de Blaye,Beverages
10982,30,20,0,12.35,3/27/2008,Uncle Bob's Organic Dried Pears,Produce
10982,46,9,0,26,3/27/2008,Ipoh Coffee,Beverages
10983,6,84,0.150000006,8.6125,3/27/2008,Konbu,Seafood
10983,19.5,15,0,29.64,3/27/2008,Ravioli Angelo,Grains/Cereals
10984,17.45,55,0,1.625,3/30/2008,Pavlova,Confections
10984,4.5,20,0,12.6425,3/30/2008,Guaraná Fantástica,Beverages
10984,19,40,0,11.05,3/30/2008,Inlagd Sill,Seafood
10985,17.45,36,0.100000001,1.625,3/30/2008,Pavlova,Confections
10985,62.5,8,0.100000001,24.7,3/30/2008,Carnarvon Tigers,Seafood
10985,32,35,0.100000001,11.7,3/30/2008,Mascarpone Fabioli,Dairy Products
10986,21,30,0,8.2875,3/30/2008,Queso Cabrales,Dairy Products
10986,81,15,0,16.25,3/30/2008,Sir Rodney's Marmalade,Confections
10986,18,10,0,21.6125,3/30/2008,Lakkalikööri,Beverages
10986,13,15,0,6.175,3/30/2008,Original Frankfurter grüne Soße,Condiments
10987,30,60,0,12.35,3/31/2008,Uncle Bob's Organic Dried Pears,Produce
10987,46,6,0,26,3/31/2008,Ipoh Coffee,Beverages
10987,34.8,20,0,5.85,3/31/2008,Mozzarella di Giovanni,Dairy Products
10988,30,60,0,12.35,3/31/2008,Uncle Bob's Organic Dried Pears,Produce
10988,49.3,40,0.100000001,52.65,3/31/2008,Tarte au sucre,Confections
10989,25,40,0,11.7,3/31/2008,Grandma's Boysenberry Spread,Condiments
10989,21,15,0,8.2875,3/31/2008,Queso Cabrales,Dairy Products
10989,9.65,4,0,22.62,3/31/2008,Jack's New England Clam Chowder,Seafood
10990,10,65,0,16.9,4/1/2008,Sir Rodney's Scones,Confections
10990,14,60,0.150000006,6.5,4/1/2008,Sasquatch Ale,Beverages
10990,24,65,0.150000006,9.75,4/1/2008,Pâté chinois,Meat/Poultry
10990,28.5,66,0.150000006,9.1,4/1/2008,Sirop d'érable,Condiments
10991,19,50,0.200000003,6.5,4/1/2008,Chang,Beverages
10991,15,20,0.200000003,15.1125,4/1/2008,Outback Lager,Beverages
10991,18,90,0.200000003,21.6125,4/1/2008,Lakkalikööri,Beverages
10992,34.8,2,0,5.85,4/1/2008,Mozzarella di Giovanni,Dairy Products
10993,123.79,50,0.25,29.9,4/1/2008,Thüringer Rostbratwurst,Meat/Poultry
10993,9.65,35,0.25,22.62,4/1/2008,Jack's New England Clam Chowder,Seafood
10994,55,18,0.050000001,28.535,4/2/2008,Raclette Courdavault,Dairy Products
10995,53,20,0,24.7,4/2/2008,Manjimup Dried Apples,Produce
10995,34,4,0,8.125,4/2/2008,Camembert Pierrot,Dairy Products
10996,14,40,0,16.8285,4/2/2008,Singaporean Hokkien Fried Mee,Grains/Cereals
10997,32,50,0,11.7,4/3/2008,Mascarpone Fabioli,Dairy Products
10997,12,20,0.25,9.75,4/3/2008,Spegesild,Seafood
10997,7,20,0.25,35.75,4/3/2008,Filo Mix,Grains/Cereals
10998,4.5,12,0,12.6425,4/3/2008,Guaraná Fantástica,Beverages
10998,28.5,7,0,9.1,4/3/2008,Sirop d'érable,Condiments
10998,10,20,0,10.5625,4/3/2008,Longlife Tofu,Produce
10998,7.75,30,0,28.535,4/3/2008,Rhönbräu Klosterbier,Beverages
10999,9.65,20,0.050000001,22.62,4/3/2008,Jack's New England Clam Chowder,Seafood
10999,53,15,0.050000001,24.7,4/3/2008,Manjimup Dried Apples,Produce
10999,13,21,0.050000001,6.175,4/3/2008,Original Frankfurter grüne Soße,Condiments
11000,22,25,0.25,22.1,4/6/2008,Chef Anton's Cajun Seasoning,Condiments
11000,4.5,30,0.25,12.6425,4/6/2008,Guaraná Fantástica,Beverages
11000,13,30,0,6.175,4/6/2008,Original Frankfurter grüne Soße,Condiments
11001,30,60,0,12.35,4/6/2008,Uncle Bob's Organic Dried Pears,Produce
11001,21,25,0,2.925,4/6/2008,Gustaf's Knäckebröd,Grains/Cereals
11001,12,25,0,9.75,4/6/2008,Spegesild,Seafood
11001,24,6,0,9.75,4/6/2008,Pâté chinois,Meat/Poultry
11002,6,56,0,8.6125,4/6/2008,Konbu,Seafood
11002,18,15,0.150000006,13.6825,4/6/2008,Steeleye Stout,Beverages
11002,14,24,0.150000006,16.8285,4/6/2008,Singaporean Hokkien Fried Mee,Grains/Cereals
11002,24,40,0,9.75,4/6/2008,Pâté chinois,Meat/Poultry
11003,18,4,0,25.35,4/6/2008,Chai,Beverages
11003,18.4,10,0,63.05,4/6/2008,Boston Crab Meat,Seafood
11003,7,10,0,35.75,4/6/2008,Filo Mix,Grains/Cereals
11004,31.23,6,0,13.65,4/7/2008,Gumbär Gummibärchen,Confections
11004,18,6,0,21.6125,4/7/2008,Lakkalikööri,Beverages
11005,18,2,0,25.35,4/7/2008,Chai,Beverages
11005,55,10,0,28.535,4/7/2008,Raclette Courdavault,Dairy Products
11006,18,8,0,25.35,4/7/2008,Chai,Beverages
11006,123.79,2,0.25,29.9,4/7/2008,Thüringer Rostbratwurst,Meat/Poultry
11007,40,30,0,11.7,4/8/2008,Northwoods Cranberry Sauce,Condiments
11007,123.79,10,0,29.9,4/8/2008,Thüringer Rostbratwurst,Meat/Poultry
11007,14,14,0,16.8285,4/8/2008,Singaporean Hokkien Fried Mee,Grains/Cereals
11008,45.6,70,0.050000001,12.35,4/8/2008,Rössle Sauerkraut,Produce
11008,14,90,0.050000001,6.5,4/8/2008,Sasquatch Ale,Beverages
11008,21.5,21,0,4.8425,4/8/2008,Fløtemysost,Dairy Products
11009,4.5,12,0,12.6425,4/8/2008,Guaraná Fantástica,Beverages
11009,19,18,0.25,11.05,4/8/2008,Inlagd Sill,Seafood
11009,34,9,0,8.125,4/8/2008,Camembert Pierrot,Dairy Products
11010,30,20,0,12.35,4/9/2008,Uncle Bob's Organic Dried Pears,Produce
11010,4.5,10,0,12.6425,4/9/2008,Guaraná Fantástica,Beverages
11011,13.25,40,0.050000001,9.1,4/9/2008,Escargots de Bourgogne,Seafood
11011,21.5,20,0,4.8425,4/9/2008,Fløtemysost,Dairy Products
11012,9.2,50,0.050000001,8.125,4/9/2008,Teatime Chocolate Biscuits,Confections
11012,34,36,0.050000001,8.125,4/9/2008,Camembert Pierrot,Dairy Products
11012,21.5,60,0.050000001,4.8425,4/9/2008,Fløtemysost,Dairy Products
11013,9,10,0,23.4,4/9/2008,Tunnbröd,Grains/Cereals
11013,14,4,0,16.8285,4/9/2008,Singaporean Hokkien Fried Mee,Grains/Cereals
11013,9.5,20,0,8.45,4/9/2008,Røgede sild,Seafood
11013,12.5,2,0,5.98,4/9/2008,Scottish Longbreads,Confections
11014,9.65,28,0.100000001,22.62,4/10/2008,Jack's New England Clam Chowder,Seafood
11015,25.89,15,0,6.2725,4/10/2008,Nord-Ost Matjeshering,Seafood
11015,13,18,0,6.175,4/10/2008,Original Frankfurter grüne Soße,Condiments
11016,12.5,15,0,3.9,4/10/2008,Gorgonzola Telino,Dairy Products
11016,19,16,0,11.05,4/10/2008,Inlagd Sill,Seafood
11017,10,25,0,11.96,4/13/2008,Aniseed Syrup,Condiments
11017,55,110,0,28.535,4/13/2008,Raclette Courdavault,Dairy Products
11017,15,30,0,15.1125,4/13/2008,Outback Lager,Beverages
11018,38,20,0,171.275,4/13/2008,Queso Manchego La Pastora,Dairy Products
11018,62.5,10,0,24.7,4/13/2008,Carnarvon Tigers,Seafood
11018,38,5,0,6.175,4/13/2008,Gnocchi di nonna Alice,Grains/Cereals
11019,12,3,0,9.75,4/13/2008,Spegesild,Seafood
11019,20,2,0,21.32,4/13/2008,Maxilaku,Confections
11020,31,24,0.150000006,13.8775,4/14/2008,Ikura,Seafood
11021,19,11,0.25,6.5,4/14/2008,Chang,Beverages
11021,81,15,0,16.25,4/14/2008,Sir Rodney's Marmalade,Confections
11021,31.23,63,0,13.65,4/14/2008,Gumbär Gummibärchen,Confections
11021,53,44,0.25,24.7,4/14/2008,Manjimup Dried Apples,Produce
11021,34.8,35,0,5.85,4/14/2008,Mozzarella di Giovanni,Dairy Products
11022,9.2,35,0,8.125,4/14/2008,Teatime Chocolate Biscuits,Confections
11022,36,30,0,80.4635,4/14/2008,Gudbrandsdalsost,Dairy Products
11023,30,4,0,12.35,4/14/2008,Uncle Bob's Organic Dried Pears,Produce
11023,46,30,0,26,4/14/2008,Ipoh Coffee,Beverages
11024,31.23,12,0,13.65,4/15/2008,Gumbär Gummibärchen,Confections
11024,2.5,30,0,9.1,4/15/2008,Geitost,Dairy Products
11024,21.05,21,0,7.8,4/15/2008,Louisiana Fiery Hot Pepper Sauce,Condiments
11024,21.5,50,0,4.8425,4/15/2008,Fløtemysost,Dairy Products
11025,18,10,0.100000001,25.35,4/15/2008,Chai,Beverages
11025,6,20,0.100000001,8.6125,4/15/2008,Konbu,Seafood
11026,62.5,8,0,24.7,4/15/2008,Carnarvon Tigers,Seafood
11026,53,10,0,24.7,4/15/2008,Manjimup Dried Apples,Produce
11027,4.5,30,0.25,12.6425,4/16/2008,Guaraná Fantástica,Beverages
11027,49.3,21,0.25,52.65,4/16/2008,Tarte au sucre,Confections
11028,24,35,0,9.75,4/16/2008,Pâté chinois,Meat/Poultry
11028,55,24,0,28.535,4/16/2008,Raclette Courdavault,Dairy Products
11029,38,20,0,6.175,4/16/2008,Gnocchi di nonna Alice,Grains/Cereals
11029,43.9,12,0,6.5,4/16/2008,Vegie-spread,Condiments
11030,19,100,0.25,6.5,4/17/2008,Chang,Beverages
11030,21.35,70,0,40.625,4/17/2008,Chef Anton's Gumbo Mix,Condiments
11030,123.79,60,0.25,29.9,4/17/2008,Thüringer Rostbratwurst,Meat/Poultry
11030,55,100,0.25,28.535,4/17/2008,Raclette Courdavault,Dairy Products
11031,18,45,0,25.35,4/17/2008,Chai,Beverages
11031,6,80,0,8.6125,4/17/2008,Konbu,Seafood
11031,4.5,21,0,12.6425,4/17/2008,Guaraná Fantástica,Beverages
11031,33.25,20,0,18.525,4/17/2008,Wimmers gute Semmelknödel,Grains/Cereals
11031,21.5,16,0,4.8425,4/17/2008,Fløtemysost,Dairy Products
11032,19,35,0,11.05,4/17/2008,Inlagd Sill,Seafood
11032,263.5,25,0,20.8,4/17/2008,Côte de Blaye,Beverages
11032,55,30,0,28.535,4/17/2008,Raclette Courdavault,Dairy Products
11033,32.8,70,0.100000001,12.675,4/17/2008,Perth Pasties,Meat/Poultry
11033,36,36,0.100000001,80.4635,4/17/2008,Gudbrandsdalsost,Dairy Products
11034,10,15,0.100000001,16.9,4/20/2008,Sir Rodney's Scones,Confections
11034,19.45,12,0,9.1,4/20/2008,Gula Malacca,Condiments
11034,28.5,6,0,9.1,4/20/2008,Sirop d'érable,Condiments
11035,18,10,0,25.35,4/20/2008,Chai,Beverages
11035,18,60,0,13.6825,4/20/2008,Steeleye Stout,Beverages
11035,14,30,0,16.8285,4/20/2008,Singaporean Hokkien Fried Mee,Grains/Cereals
11035,7.45,10,0,5.0375,4/20/2008,Tourtière,Meat/Poultry
11036,6,7,0,8.6125,4/20/2008,Konbu,Seafood
11036,55,30,0,28.535,4/20/2008,Raclette Courdavault,Dairy Products
11037,15,4,0,15.1125,4/21/2008,Outback Lager,Beverages
11038,18.4,5,0.200000003,63.05,4/21/2008,Boston Crab Meat,Seafood
11038,7,2,0,35.75,4/21/2008,Filo Mix,Grains/Cereals
11038,21.5,30,0,4.8425,4/21/2008,Fløtemysost,Dairy Products
11039,45.6,20,0,12.35,4/21/2008,Rössle Sauerkraut,Produce
11039,18,24,0,13.6825,4/21/2008,Steeleye Stout,Beverages
11039,20,60,0,21.32,4/21/2008,Maxilaku,Confections
11039,19.5,28,0,29.64,4/21/2008,Ravioli Angelo,Grains/Cereals
11040,10,20,0,16.9,4/22/2008,Sir Rodney's Scones,Confections
11041,19,30,0.200000003,6.5,4/22/2008,Chang,Beverages
11041,43.9,30,0,6.5,4/22/2008,Vegie-spread,Condiments
11042,19.45,15,0,9.1,4/22/2008,Gula Malacca,Condiments
11042,28.5,4,0,9.1,4/22/2008,Sirop d'érable,Condiments
11043,21,10,0,8.2875,4/22/2008,Queso Cabrales,Dairy Products
11044,49.3,12,0,52.65,4/23/2008,Tarte au sucre,Confections
11045,2.5,15,0,9.1,4/23/2008,Geitost,Dairy Products
11045,53,24,0,24.7,4/23/2008,Manjimup Dried Apples,Produce
11046,38,20,0.050000001,171.275,4/23/2008,Queso Manchego La Pastora,Dairy Products
11046,32,15,0.050000001,11.7,4/23/2008,Mascarpone Fabioli,Dairy Products
11046,18,18,0.050000001,13.6825,4/23/2008,Steeleye Stout,Beverages
11047,18,25,0.25,25.35,4/24/2008,Chai,Beverages
11047,21.35,30,0.25,40.625,4/24/2008,Chef Anton's Gumbo Mix,Condiments
11048,12.5,42,0,5.98,4/24/2008,Scottish Longbreads,Confections
11049,19,10,0.200000003,6.5,4/24/2008,Chang,Beverages
11049,38,4,0.200000003,171.275,4/24/2008,Queso Manchego La Pastora,Dairy Products
11050,18,50,0.100000001,21.6125,4/27/2008,Lakkalikööri,Beverages
11051,4.5,10,0.200000003,12.6425,4/27/2008,Guaraná Fantástica,Beverages
11052,46,30,0.200000003,26,4/27/2008,Ipoh Coffee,Beverages
11052,28.5,10,0.200000003,9.1,4/27/2008,Sirop d'érable,Condiments
11053,62.5,35,0.200000003,24.7,4/27/2008,Carnarvon Tigers,Seafood
11053,32,20,0,11.7,4/27/2008,Mascarpone Fabioli,Dairy Products
11053,33.25,25,0.200000003,18.525,4/27/2008,Wimmers gute Semmelknödel,Grains/Cereals
11054,2.5,10,0,9.1,4/28/2008,Geitost,Dairy Products
11054,14,20,0,32.045,4/28/2008,Laughing Lumberjack Lager,Beverages
11055,4.5,15,0,12.6425,4/28/2008,Guaraná Fantástica,Beverages
11055,14,15,0,20.2995,4/28/2008,NuNuCa Nuß-Nougat-Creme,Confections
11055,53,20,0,24.7,4/28/2008,Manjimup Dried Apples,Produce
11055,19.5,20,0,29.64,4/28/2008,Ravioli Angelo,Grains/Cereals
11056,30,40,0,12.35,4/28/2008,Uncle Bob's Organic Dried Pears,Produce
11056,24,35,0,9.75,4/28/2008,Pâté chinois,Meat/Poultry
11056,34,50,0,8.125,4/28/2008,Camembert Pierrot,Dairy Products
11057,15,3,0,15.1125,4/29/2008,Outback Lager,Beverages
11058,10,3,0,16.9,4/29/2008,Sir Rodney's Scones,Confections
11058,34,21,0,8.125,4/29/2008,Camembert Pierrot,Dairy Products
11058,28.5,4,0,9.1,4/29/2008,Sirop d'érable,Condiments
11059,6,30,0,8.6125,4/29/2008,Konbu,Seafood
11059,39,12,0,10.075,4/29/2008,Alice Mutton,Meat/Poultry
11059,34,35,0,8.125,4/29/2008,Camembert Pierrot,Dairy Products
11060,34,4,0,8.125,4/30/2008,Camembert Pierrot,Dairy Products
11060,13,10,0,6.175,4/30/2008,Original Frankfurter grüne Soße,Condiments
11061,34,15,0,8.125,4/30/2008,Camembert Pierrot,Dairy Products
11062,32.8,10,0.200000003,12.675,4/30/2008,Perth Pasties,Meat/Poultry
11062,15,12,0.200000003,15.1125,4/30/2008,Outback Lager,Beverages
11063,14,30,0,6.5,4/30/2008,Sasquatch Ale,Beverages
11063,18.4,40,0.100000001,63.05,4/30/2008,Boston Crab Meat,Seafood
11063,9.65,30,0.100000001,22.62,4/30/2008,Jack's New England Clam Chowder,Seafood
11064,39,77,0.100000001,10.075,5/1/2008,Alice Mutton,Meat/Poultry
11064,9.65,12,0,22.62,5/1/2008,Jack's New England Clam Chowder,Seafood
11064,32.8,25,0.100000001,12.675,5/1/2008,Perth Pasties,Meat/Poultry
11064,24,4,0.100000001,9.75,5/1/2008,Pâté chinois,Meat/Poultry
11064,12.5,55,0,5.98,5/1/2008,Scottish Longbreads,Confections
11065,25.89,4,0.25,6.2725,5/1/2008,Nord-Ost Matjeshering,Seafood
11065,7.45,20,0.25,5.0375,5/1/2008,Tourtière,Meat/Poultry
11066,17.45,3,0,1.625,5/1/2008,Pavlova,Confections
11066,9.2,42,0,8.125,5/1/2008,Teatime Chocolate Biscuits,Confections
11066,14,35,0,6.5,5/1/2008,Sasquatch Ale,Beverages
11067,9.65,9,0,22.62,5/4/2008,Jack's New England Clam Chowder,Seafood
11068,45.6,8,0.150000006,12.35,5/4/2008,Rössle Sauerkraut,Produce
11068,46,36,0.150000006,26,5/4/2008,Ipoh Coffee,Beverages
11068,13,28,0.150000006,6.175,5/4/2008,Original Frankfurter grüne Soße,Condiments
11069,18,20,0,13,5/4/2008,Chartreuse verte,Beverages
11070,18,40,0.150000006,25.35,5/5/2008,Chai,Beverages
11070,19,20,0.150000006,6.5,5/5/2008,Chang,Beverages
11070,17.45,30,0.150000006,1.625,5/5/2008,Pavlova,Confections
11070,12.5,20,0,3.9,5/5/2008,Gorgonzola Telino,Dairy Products
11071,30,15,0.050000001,12.35,5/5/2008,Uncle Bob's Organic Dried Pears,Produce
11071,6,10,0.050000001,8.6125,5/5/2008,Konbu,Seafood
11072,19,8,0,6.5,5/5/2008,Chang,Beverages
11072,9.65,40,0,22.62,5/5/2008,Jack's New England Clam Chowder,Seafood
11072,16.25,22,0,13.65,5/5/2008,Valkoinen suklaa,Confections
11072,33.25,130,0,18.525,5/5/2008,Wimmers gute Semmelknödel,Grains/Cereals
11073,21,10,0,8.2875,5/5/2008,Queso Cabrales,Dairy Products
11073,4.5,20,0,12.6425,5/5/2008,Guaraná Fantástica,Beverages
11074,17.45,14,0.050000001,1.625,5/6/2008,Pavlova,Confections
11075,19,10,0.150000006,6.5,5/6/2008,Chang,Beverages
11075,12,30,0.150000006,9.75,5/6/2008,Spegesild,Seafood
11075,18,2,0.150000006,21.6125,5/6/2008,Lakkalikööri,Beverages
11076,25,20,0.25,11.7,5/6/2008,Grandma's Boysenberry Spread,Condiments
11076,23.25,20,0.25,4.55,5/6/2008,Tofu,Produce
11076,9.2,10,0.25,8.125,5/6/2008,Teatime Chocolate Biscuits,Confections
11077,19,24,0.200000003,6.5,5/6/2008,Chang,Beverages
11077,10,4,0,11.96,5/6/2008,Aniseed Syrup,Condiments
11077,22,1,0,22.1,5/6/2008,Chef Anton's Cajun Seasoning,Condiments
11077,25,1,0.02,11.7,5/6/2008,Grandma's Boysenberry Spread,Condiments
11077,30,1,0.050000001,12.35,5/6/2008,Uncle Bob's Organic Dried Pears,Produce
11077,40,2,0.100000001,11.7,5/6/2008,Northwoods Cranberry Sauce,Condiments
11077,31,1,0,13.8775,5/6/2008,Ikura,Seafood
11077,38,2,0.050000001,171.275,5/6/2008,Queso Manchego La Pastora,Dairy Products
11077,6,4,0,8.6125,5/6/2008,Konbu,Seafood
11077,23.25,1,0.029999999,4.55,5/6/2008,Tofu,Produce
11077,17.45,2,0.029999999,1.625,5/6/2008,Pavlova,Confections
11077,81,1,0.039999999,16.25,5/6/2008,Sir Rodney's Marmalade,Confections
11077,9,2,0,23.4,5/6/2008,Tunnbröd,Grains/Cereals
11077,32,1,0,11.7,5/6/2008,Mascarpone Fabioli,Dairy Products
