ProductKey,SalesOrderNumber,OrderQuantity,UnitPrice,ProductStandardCost,ShipDate,ProductName,Subcategory,Category
540,SO54108,1,32.6,12.1924,9/17/2007,HL Road Tire,Tires and Tubes,Accessories
472,SO64223,1,63.5,23.749,2/22/2008,"Classic Vest, M",Vests,Clothing
313,SO45216,1,3578.27,2171.2942,1/30/2006,"Road-150 Red, 52",Road Bikes,Bikes
491,SO60943,1,53.99,41.5723,1/4/2008,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing
389,SO50144,1,1000.4375,605.6492,5/3/2007,"Road-550-W Yellow, 48",Road Bikes,Bikes
353,SO66063,1,2319.99,1265.6195,3/19/2008,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
352,SO50901,1,2071.4196,1117.8559,6/20/2007,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
314,SO45499,1,3578.27,2171.2942,3/5/2006,"Road-150 Red, 56",Road Bikes,Bikes
463,SO68393,1,24.49,9.1593,4/23/2008,"Half-Finger Gloves, S",Gloves,Clothing
310,SO45137,1,3578.27,2171.2942,1/18/2006,"Road-150 Red, 62",Road Bikes,Bikes
478,SO56496,1,9.99,3.7363,10/29/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
379,SO50563,1,2181.5625,1320.6838,5/31/2007,"Road-250 Black, 58",Road Bikes,Bikes
530,SO71110,1,4.99,1.8663,5/29/2008,Touring Tire Tube,Tires and Tubes,Accessories
590,SO52660,1,769.49,419.7784,8/23/2007,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes
214,SO70514,1,34.99,13.0863,5/20/2008,"Sport-100 Helmet, Red",Helmets,Accessories
529,SO75082,1,3.99,1.4923,8/6/2008,Road Tire Tube,Tires and Tubes,Accessories
528,SO59943,1,4.99,1.8663,12/20/2007,Mountain Tire Tube,Tires and Tubes,Accessories
487,SO60210,1,54.99,20.5663,12/24/2007,Hydration Pack - 70 oz.,Hydration Packs,Accessories
479,SO53653,1,8.99,3.3623,9/8/2007,Road Bottle Cage,Bottles and Cages,Accessories
490,SO54940,1,53.99,41.5723,10/2/2007,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing
378,SO66138,1,2443.35,1554.9479,3/20/2008,"Road-250 Black, 52",Road Bikes,Bikes
214,SO64987,1,34.99,13.0863,3/5/2008,"Sport-100 Helmet, Red",Helmets,Accessories
334,SO44466,1,699.0982,413.1463,11/5/2005,"Road-650 Black, 60",Road Bikes,Bikes
529,SO53750,1,3.99,1.4923,9/10/2007,Road Tire Tube,Tires and Tubes,Accessories
225,SO71674,1,8.99,6.9223,6/6/2008,AWC Logo Cap,Caps,Clothing
480,SO70635,1,2.29,0.8565,5/22/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
479,SO54880,1,8.99,3.3623,9/30/2007,Road Bottle Cage,Bottles and Cages,Accessories
528,SO68563,1,4.99,1.8663,4/26/2008,Mountain Tire Tube,Tires and Tubes,Accessories
530,SO55366,1,4.99,1.8663,10/8/2007,Touring Tire Tube,Tires and Tubes,Accessories
372,SO53830,1,2443.35,1554.9479,9/12/2007,"Road-250 Red, 58",Road Bikes,Bikes
225,SO66981,1,8.99,6.9223,4/3/2008,AWC Logo Cap,Caps,Clothing
580,SO60311,1,1700.99,1082.51,12/25/2007,"Road-350-W Yellow, 40",Road Bikes,Bikes
539,SO57951,1,24.99,9.3463,11/21/2007,ML Road Tire,Tires and Tubes,Accessories
578,SO60690,1,1214.85,755.1508,12/31/2007,"Touring-2000 Blue, 50",Touring Bikes,Bikes
528,SO67163,1,4.99,1.8663,4/6/2008,Mountain Tire Tube,Tires and Tubes,Accessories
314,SO45667,1,3578.27,2171.2942,3/21/2006,"Road-150 Red, 56",Road Bikes,Bikes
571,SO67572,1,742.35,461.4448,4/10/2008,"Touring-3000 Yellow, 58",Touring Bikes,Bikes
480,SO53769,1,2.29,0.8565,9/10/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
540,SO74110,1,32.6,12.1924,7/7/2008,HL Road Tire,Tires and Tubes,Accessories
478,SO53909,1,9.99,3.7363,9/13/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
357,SO63302,1,2319.99,1265.6195,2/8/2008,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
530,SO74714,1,4.99,1.8663,7/25/2008,Touring Tire Tube,Tires and Tubes,Accessories
538,SO60597,1,21.49,8.0373,12/30/2007,LL Road Tire,Tires and Tubes,Accessories
581,SO68387,1,1700.99,1082.51,4/23/2008,"Road-350-W Yellow, 42",Road Bikes,Bikes
562,SO66752,1,2384.07,1481.9379,3/30/2008,"Touring-1000 Yellow, 50",Touring Bikes,Bikes
217,SO56994,1,34.99,13.0863,11/7/2007,"Sport-100 Helmet, Black",Helmets,Accessories
465,SO72978,1,24.49,9.1593,6/22/2008,"Half-Finger Gloves, M",Gloves,Clothing
529,SO69226,1,3.99,1.4923,5/5/2008,Road Tire Tube,Tires and Tubes,Accessories
217,SO53442,1,34.99,13.0863,9/7/2007,"Sport-100 Helmet, Black",Helmets,Accessories
475,SO60981,1,69.99,26.1763,1/5/2008,"Women's Mountain Shorts, M",Shorts,Clothing
594,SO51481,1,564.99,308.2179,7/27/2007,"Mountain-500 Silver, 48",Mountain Bikes,Bikes
368,SO46691,1,2443.35,1518.7864,7/10/2006,"Road-250 Red, 44",Road Bikes,Bikes
231,SO63499,1,49.99,38.4923,2/11/2008,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing
359,SO63015,1,2294.99,1251.9813,2/6/2008,"Mountain-200 Black, 38",Mountain Bikes,Bikes
588,SO55660,1,769.49,419.7784,10/13/2007,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes
222,SO64582,1,34.99,13.0863,2/27/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
222,SO58175,1,34.99,13.0863,11/25/2007,"Sport-100 Helmet, Blue",Helmets,Accessories
237,SO54171,1,49.99,38.4923,9/18/2007,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing
605,SO56060,1,539.99,343.6496,10/20/2007,"Road-750 Black, 48",Road Bikes,Bikes
477,SO59160,1,4.99,1.8663,12/9/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
475,SO52346,1,69.99,26.1763,8/17/2007,"Women's Mountain Shorts, M",Shorts,Clothing
480,SO58792,1,2.29,0.8565,12/6/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
575,SO62624,1,2384.07,1481.9379,1/30/2008,"Touring-1000 Blue, 54",Touring Bikes,Bikes
361,SO58130,1,2294.99,1251.9813,11/25/2007,"Mountain-200 Black, 42",Mountain Bikes,Bikes
485,SO65400,1,21.98,8.2205,3/9/2008,Fender Set - Mountain,Fenders,Accessories
479,SO62174,1,8.99,3.3623,1/23/2008,Road Bottle Cage,Bottles and Cages,Accessories
541,SO62182,1,28.99,10.8423,1/23/2008,Touring Tire,Tires and Tubes,Accessories
530,SO64194,1,4.99,1.8663,2/22/2008,Touring Tire Tube,Tires and Tubes,Accessories
477,SO61709,1,4.99,1.8663,1/15/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
214,SO59775,1,34.99,13.0863,12/18/2007,"Sport-100 Helmet, Red",Helmets,Accessories
222,SO63627,1,34.99,13.0863,2/13/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
485,SO66917,1,21.98,8.2205,4/2/2008,Fender Set - Mountain,Fenders,Accessories
485,SO52452,1,21.98,8.2205,8/19/2007,Fender Set - Mountain,Fenders,Accessories
359,SO57627,1,2294.99,1251.9813,11/15/2007,"Mountain-200 Black, 38",Mountain Bikes,Bikes
478,SO72151,1,9.99,3.7363,6/11/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
491,SO53255,1,53.99,41.5723,9/4/2007,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing
353,SO58415,1,2319.99,1265.6195,11/30/2007,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
225,SO67524,1,8.99,6.9223,4/10/2008,AWC Logo Cap,Caps,Clothing
477,SO54218,1,4.99,1.8663,9/19/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
355,SO59837,1,2319.99,1265.6195,12/19/2007,"Mountain-200 Silver, 42",Mountain Bikes,Bikes
529,SO52785,1,3.99,1.4923,8/26/2007,Road Tire Tube,Tires and Tubes,Accessories
225,SO54698,1,8.99,6.9223,9/27/2007,AWC Logo Cap,Caps,Clothing
360,SO49929,1,2049.0982,1105.81,4/11/2007,"Mountain-200 Black, 42",Mountain Bikes,Bikes
535,SO62776,1,24.99,9.3463,2/2/2008,LL Mountain Tire,Tires and Tubes,Accessories
214,SO51403,1,34.99,13.0863,7/21/2007,"Sport-100 Helmet, Red",Helmets,Accessories
479,SO58687,1,8.99,3.3623,12/4/2007,Road Bottle Cage,Bottles and Cages,Accessories
353,SO68441,1,2319.99,1265.6195,4/24/2008,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
477,SO52324,1,4.99,1.8663,8/16/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
529,SO53675,1,3.99,1.4923,9/9/2007,Road Tire Tube,Tires and Tubes,Accessories
489,SO62670,1,53.99,41.5723,1/31/2008,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing
485,SO65657,1,21.98,8.2205,3/13/2008,Fender Set - Mountain,Fenders,Accessories
214,SO52950,1,34.99,13.0863,8/29/2007,"Sport-100 Helmet, Red",Helmets,Accessories
480,SO57801,1,2.29,0.8565,11/19/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
477,SO56028,1,4.99,1.8663,10/20/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
234,SO62636,1,49.99,38.4923,1/31/2008,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing
485,SO68241,1,21.98,8.2205,4/21/2008,Fender Set - Mountain,Fenders,Accessories
479,SO59707,1,8.99,3.3623,12/16/2007,Road Bottle Cage,Bottles and Cages,Accessories
481,SO57855,1,8.99,3.3623,11/20/2007,"Racing Socks, M",Socks,Clothing
480,SO68165,1,2.29,0.8565,4/20/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
478,SO66132,1,9.99,3.7363,3/20/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
478,SO66266,1,9.99,3.7363,3/23/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
489,SO66303,1,53.99,41.5723,3/23/2008,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing
217,SO58119,1,34.99,13.0863,11/24/2007,"Sport-100 Helmet, Black",Helmets,Accessories
589,SO59922,1,769.49,419.7784,12/20/2007,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes
477,SO61742,1,4.99,1.8663,1/16/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
477,SO58324,1,4.99,1.8663,11/28/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
485,SO60493,1,21.98,8.2205,12/28/2007,Fender Set - Mountain,Fenders,Accessories
217,SO55639,1,34.99,13.0863,10/13/2007,"Sport-100 Helmet, Black",Helmets,Accessories
529,SO58364,1,3.99,1.4923,11/29/2007,Road Tire Tube,Tires and Tubes,Accessories
539,SO58021,1,24.99,9.3463,11/23/2007,ML Road Tire,Tires and Tubes,Accessories
225,SO63682,1,8.99,6.9223,2/13/2008,AWC Logo Cap,Caps,Clothing
225,SO53409,1,8.99,6.9223,9/7/2007,AWC Logo Cap,Caps,Clothing
330,SO45607,1,699.0982,413.1463,3/11/2006,"Road-650 Red, 52",Road Bikes,Bikes
484,SO62930,1,7.95,2.9733,2/4/2008,Bike Wash - Dissolver,Cleaners,Accessories
529,SO56129,1,3.99,1.4923,10/22/2007,Road Tire Tube,Tires and Tubes,Accessories
529,SO59899,1,3.99,1.4923,12/19/2007,Road Tire Tube,Tires and Tubes,Accessories
581,SO61438,1,1700.99,1082.51,1/11/2008,"Road-350-W Yellow, 42",Road Bikes,Bikes
378,SO70089,1,2443.35,1554.9479,5/15/2008,"Road-250 Black, 52",Road Bikes,Bikes
484,SO57872,1,7.95,2.9733,11/20/2007,Bike Wash - Dissolver,Cleaners,Accessories
590,SO67852,1,769.49,419.7784,4/15/2008,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes
489,SO74667,1,53.99,41.5723,7/24/2008,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing
606,SO64044,1,539.99,343.6496,2/19/2008,"Road-750 Black, 52",Road Bikes,Bikes
578,SO72422,1,1214.85,755.1508,6/14/2008,"Touring-2000 Blue, 50",Touring Bikes,Bikes
214,SO53898,1,34.99,13.0863,9/13/2007,"Sport-100 Helmet, Red",Helmets,Accessories
479,SO59699,1,8.99,3.3623,12/16/2007,Road Bottle Cage,Bottles and Cages,Accessories
479,SO66011,1,8.99,3.3623,3/18/2008,Road Bottle Cage,Bottles and Cages,Accessories
352,SO46832,1,2071.4196,1117.8559,7/26/2006,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
485,SO59454,1,21.98,8.2205,12/13/2007,Fender Set - Mountain,Fenders,Accessories
225,SO65033,1,8.99,6.9223,3/6/2008,AWC Logo Cap,Caps,Clothing
485,SO51430,1,21.98,8.2205,7/23/2007,Fender Set - Mountain,Fenders,Accessories
465,SO68742,1,24.49,9.1593,4/29/2008,"Half-Finger Gloves, M",Gloves,Clothing
481,SO72464,1,8.99,3.3623,6/15/2008,"Racing Socks, M",Socks,Clothing
362,SO50368,1,2049.0982,1105.81,5/11/2007,"Mountain-200 Black, 46",Mountain Bikes,Bikes
538,SO54888,1,21.49,8.0373,10/1/2007,LL Road Tire,Tires and Tubes,Accessories
488,SO62030,1,53.99,41.5723,1/21/2008,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing
357,SO51198,1,2319.99,1265.6195,7/9/2007,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
606,SO63420,1,539.99,343.6496,2/9/2008,"Road-750 Black, 52",Road Bikes,Bikes
529,SO63836,1,3.99,1.4923,2/16/2008,Road Tire Tube,Tires and Tubes,Accessories
231,SO69105,1,49.99,38.4923,5/4/2008,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing
363,SO67186,1,2294.99,1251.9813,4/6/2008,"Mountain-200 Black, 46",Mountain Bikes,Bikes
222,SO64659,1,34.99,13.0863,2/28/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
225,SO75069,1,8.99,6.9223,8/6/2008,AWC Logo Cap,Caps,Clothing
529,SO63457,1,3.99,1.4923,2/10/2008,Road Tire Tube,Tires and Tubes,Accessories
588,SO68062,1,769.49,419.7784,4/18/2008,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes
477,SO70401,1,4.99,1.8663,5/19/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
472,SO55580,1,63.5,23.749,10/12/2007,"Classic Vest, M",Vests,Clothing
467,SO72149,1,24.49,9.1593,6/11/2008,"Half-Finger Gloves, L",Gloves,Clothing
477,SO66956,1,4.99,1.8663,4/3/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
537,SO72850,1,35,13.09,6/21/2008,HL Mountain Tire,Tires and Tubes,Accessories
214,SO57877,1,34.99,13.0863,11/20/2007,"Sport-100 Helmet, Red",Helmets,Accessories
225,SO62829,1,8.99,6.9223,2/3/2008,AWC Logo Cap,Caps,Clothing
539,SO53018,1,24.99,9.3463,8/31/2007,ML Road Tire,Tires and Tubes,Accessories
477,SO54072,1,4.99,1.8663,9/16/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
480,SO62316,1,2.29,0.8565,1/25/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
359,SO62664,1,2294.99,1251.9813,1/31/2008,"Mountain-200 Black, 38",Mountain Bikes,Bikes
541,SO53789,1,28.99,10.8423,9/11/2007,Touring Tire,Tires and Tubes,Accessories
485,SO68213,1,21.98,8.2205,4/21/2008,Fender Set - Mountain,Fenders,Accessories
477,SO70899,1,4.99,1.8663,5/26/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
538,SO63390,1,21.49,8.0373,2/9/2008,LL Road Tire,Tires and Tubes,Accessories
361,SO60528,1,2294.99,1251.9813,12/29/2007,"Mountain-200 Black, 42",Mountain Bikes,Bikes
477,SO56246,1,4.99,1.8663,10/24/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
475,SO69816,1,69.99,26.1763,5/11/2008,"Women's Mountain Shorts, M",Shorts,Clothing
475,SO74266,1,69.99,26.1763,7/11/2008,"Women's Mountain Shorts, M",Shorts,Clothing
582,SO57734,1,1700.99,1082.51,11/17/2007,"Road-350-W Yellow, 44",Road Bikes,Bikes
225,SO63313,1,8.99,6.9223,2/8/2008,AWC Logo Cap,Caps,Clothing
357,SO70570,1,2319.99,1265.6195,5/21/2008,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
357,SO61769,1,2319.99,1265.6195,1/16/2008,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
528,SO61704,1,4.99,1.8663,1/15/2008,Mountain Tire Tube,Tires and Tubes,Accessories
487,SO65473,1,54.99,20.5663,3/10/2008,Hydration Pack - 70 oz.,Hydration Packs,Accessories
477,SO70053,1,4.99,1.8663,5/14/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
530,SO63950,1,4.99,1.8663,2/18/2008,Touring Tire Tube,Tires and Tubes,Accessories
485,SO71462,1,21.98,8.2205,6/3/2008,Fender Set - Mountain,Fenders,Accessories
228,SO56849,1,49.99,38.4923,11/4/2007,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
217,SO63818,1,34.99,13.0863,2/15/2008,"Sport-100 Helmet, Black",Helmets,Accessories
474,SO61336,1,69.99,26.1763,1/9/2008,"Women's Mountain Shorts, S",Shorts,Clothing
539,SO71470,1,24.99,9.3463,6/3/2008,ML Road Tire,Tires and Tubes,Accessories
237,SO58787,1,49.99,38.4923,12/6/2007,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing
535,SO64260,1,24.99,9.3463,2/23/2008,LL Mountain Tire,Tires and Tubes,Accessories
478,SO65959,1,9.99,3.7363,3/18/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
465,SO74827,1,24.49,9.1593,7/29/2008,"Half-Finger Gloves, M",Gloves,Clothing
214,SO71431,1,34.99,13.0863,6/3/2008,"Sport-100 Helmet, Red",Helmets,Accessories
479,SO62294,1,8.99,3.3623,1/25/2008,Road Bottle Cage,Bottles and Cages,Accessories
529,SO58784,1,3.99,1.4923,12/6/2007,Road Tire Tube,Tires and Tubes,Accessories
359,SO54757,1,2294.99,1251.9813,9/28/2007,"Mountain-200 Black, 38",Mountain Bikes,Bikes
535,SO67841,1,24.99,9.3463,4/15/2008,LL Mountain Tire,Tires and Tubes,Accessories
370,SO47804,1,2443.35,1518.7864,10/19/2006,"Road-250 Red, 52",Road Bikes,Bikes
390,SO52724,1,1120.49,713.0798,8/24/2007,"Road-550-W Yellow, 48",Road Bikes,Bikes
311,SO45497,1,3578.27,2171.2942,3/5/2006,"Road-150 Red, 44",Road Bikes,Bikes
485,SO73657,1,21.98,8.2205,7/1/2008,Fender Set - Mountain,Fenders,Accessories
480,SO53998,1,2.29,0.8565,9/15/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
480,SO74592,1,2.29,0.8565,7/22/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
529,SO63816,1,3.99,1.4923,2/15/2008,Road Tire Tube,Tires and Tubes,Accessories
605,SO59559,1,539.99,343.6496,12/14/2007,"Road-750 Black, 48",Road Bikes,Bikes
479,SO64370,1,8.99,3.3623,2/24/2008,Road Bottle Cage,Bottles and Cages,Accessories
529,SO54764,1,3.99,1.4923,9/28/2007,Road Tire Tube,Tires and Tubes,Accessories
479,SO72628,1,8.99,3.3623,6/17/2008,Road Bottle Cage,Bottles and Cages,Accessories
369,SO47751,1,2443.35,1518.7864,10/10/2006,"Road-250 Red, 48",Road Bikes,Bikes
225,SO51603,1,8.99,6.9223,8/2/2007,AWC Logo Cap,Caps,Clothing
485,SO64468,1,21.98,8.2205,2/26/2008,Fender Set - Mountain,Fenders,Accessories
480,SO74000,1,2.29,0.8565,7/5/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
478,SO58607,1,9.99,3.7363,12/3/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
480,SO68273,1,2.29,0.8565,4/22/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
217,SO69267,1,34.99,13.0863,5/6/2008,"Sport-100 Helmet, Black",Helmets,Accessories
372,SO57677,1,2443.35,1554.9479,11/16/2007,"Road-250 Red, 58",Road Bikes,Bikes
605,SO61782,1,539.99,343.6496,1/16/2008,"Road-750 Black, 48",Road Bikes,Bikes
374,SO67688,1,2443.35,1554.9479,4/12/2008,"Road-250 Black, 44",Road Bikes,Bikes
214,SO61689,1,34.99,13.0863,1/15/2008,"Sport-100 Helmet, Red",Helmets,Accessories
467,SO58641,1,24.49,9.1593,12/4/2007,"Half-Finger Gloves, L",Gloves,Clothing
529,SO51244,1,3.99,1.4923,7/11/2007,Road Tire Tube,Tires and Tubes,Accessories
530,SO66706,1,4.99,1.8663,3/30/2008,Touring Tire Tube,Tires and Tubes,Accessories
222,SO74915,1,34.99,13.0863,8/1/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
540,SO74451,1,32.6,12.1924,7/17/2008,HL Road Tire,Tires and Tubes,Accessories
478,SO55839,1,9.99,3.7363,10/16/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
360,SO50820,1,2049.0982,1105.81,6/13/2007,"Mountain-200 Black, 42",Mountain Bikes,Bikes
225,SO59396,1,8.99,6.9223,12/12/2007,AWC Logo Cap,Caps,Clothing
476,SO73207,1,69.99,26.1763,6/25/2008,"Women's Mountain Shorts, L",Shorts,Clothing
477,SO71366,1,4.99,1.8663,6/2/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
363,SO55077,1,2294.99,1251.9813,10/4/2007,"Mountain-200 Black, 46",Mountain Bikes,Bikes
363,SO51420,1,2294.99,1251.9813,7/22/2007,"Mountain-200 Black, 46",Mountain Bikes,Bikes
480,SO73005,1,2.29,0.8565,6/22/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
590,SO59186,1,769.49,419.7784,12/9/2007,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes
528,SO62918,1,4.99,1.8663,2/4/2008,Mountain Tire Tube,Tires and Tubes,Accessories
473,SO51944,1,63.5,23.749,8/9/2007,"Classic Vest, L",Vests,Clothing
539,SO54344,1,24.99,9.3463,9/21/2007,ML Road Tire,Tires and Tubes,Accessories
214,SO65937,1,34.99,13.0863,3/17/2008,"Sport-100 Helmet, Red",Helmets,Accessories
478,SO57979,1,9.99,3.7363,11/22/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
214,SO67077,1,34.99,13.0863,4/4/2008,"Sport-100 Helmet, Red",Helmets,Accessories
587,SO74066,1,769.49,419.7784,7/6/2008,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes
478,SO65002,1,9.99,3.7363,3/5/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
313,SO43751,1,3578.27,2171.2942,7/21/2005,"Road-150 Red, 52",Road Bikes,Bikes
222,SO71127,1,34.99,13.0863,5/29/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
490,SO53633,1,53.99,41.5723,9/8/2007,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing
313,SO45011,1,3578.27,2171.2942,1/4/2006,"Road-150 Red, 52",Road Bikes,Bikes
465,SO72674,1,24.49,9.1593,6/18/2008,"Half-Finger Gloves, M",Gloves,Clothing
535,SO75030,1,24.99,9.3463,8/5/2008,LL Mountain Tire,Tires and Tubes,Accessories
479,SO55862,1,8.99,3.3623,10/16/2007,Road Bottle Cage,Bottles and Cages,Accessories
311,SO45348,1,3578.27,2171.2942,2/8/2006,"Road-150 Red, 44",Road Bikes,Bikes
589,SO55076,1,769.49,419.7784,10/4/2007,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes
222,SO69247,1,34.99,13.0863,5/6/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
471,SO66218,1,63.5,23.749,3/22/2008,"Classic Vest, S",Vests,Clothing
539,SO53949,1,24.99,9.3463,9/14/2007,ML Road Tire,Tires and Tubes,Accessories
373,SO47582,1,2181.5625,1320.6838,9/26/2006,"Road-250 Black, 44",Road Bikes,Bikes
371,SO47838,1,2181.5625,1320.6838,10/23/2006,"Road-250 Red, 58",Road Bikes,Bikes
477,SO74204,1,4.99,1.8663,7/9/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
355,SO65613,1,2319.99,1265.6195,3/12/2008,"Mountain-200 Silver, 42",Mountain Bikes,Bikes
375,SO47819,1,2181.5625,1320.6838,10/20/2006,"Road-250 Black, 48",Road Bikes,Bikes
537,SO59688,1,35,13.09,12/16/2007,HL Mountain Tire,Tires and Tubes,Accessories
480,SO59443,1,2.29,0.8565,12/13/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
605,SO71986,1,539.99,343.6496,6/8/2008,"Road-750 Black, 48",Road Bikes,Bikes
225,SO54723,1,8.99,6.9223,9/28/2007,AWC Logo Cap,Caps,Clothing
491,SO66466,1,53.99,41.5723,3/26/2008,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing
477,SO62780,1,4.99,1.8663,2/2/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
477,SO69657,1,4.99,1.8663,5/8/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
225,SO60966,1,8.99,6.9223,1/5/2008,AWC Logo Cap,Caps,Clothing
363,SO51648,1,2294.99,1251.9813,8/5/2007,"Mountain-200 Black, 46",Mountain Bikes,Bikes
529,SO52078,1,3.99,1.4923,8/12/2007,Road Tire Tube,Tires and Tubes,Accessories
477,SO70982,1,4.99,1.8663,5/27/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
480,SO52446,1,2.29,0.8565,8/19/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
222,SO73237,1,34.99,13.0863,6/25/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
583,SO67357,1,1700.99,1082.51,4/8/2008,"Road-350-W Yellow, 48",Road Bikes,Bikes
473,SO74909,1,63.5,23.749,7/31/2008,"Classic Vest, L",Vests,Clothing
529,SO55219,1,3.99,1.4923,10/7/2007,Road Tire Tube,Tires and Tubes,Accessories
487,SO63679,1,54.99,20.5663,2/13/2008,Hydration Pack - 70 oz.,Hydration Packs,Accessories
606,SO68018,1,539.99,343.6496,4/17/2008,"Road-750 Black, 52",Road Bikes,Bikes
539,SO60024,1,24.99,9.3463,12/21/2007,ML Road Tire,Tires and Tubes,Accessories
312,SO45182,1,3578.27,2171.2942,1/25/2006,"Road-150 Red, 48",Road Bikes,Bikes
463,SO71231,1,24.49,9.1593,5/31/2008,"Half-Finger Gloves, S",Gloves,Clothing
217,SO63077,1,34.99,13.0863,2/7/2008,"Sport-100 Helmet, Black",Helmets,Accessories
484,SO54122,1,7.95,2.9733,9/17/2007,Bike Wash - Dissolver,Cleaners,Accessories
