SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,UnitPriceDiscountPct,ProductStandardCost,ShipDate,MonthName,MonthNumber,Quarter,Year,RepLastName,EmployeeTitle,ProductName,BusinessType,ResellerName,SalesTerritoryRegion,SalesTerritoryCountry,SalesTerritoryGroup
SO55294,12,9,32.394,0,41.5723,4/6/2013,April,4,2,2013,Carson,Sales Representative,"Short-Sleeve Classic Jersey, XL",Warehouse,Exhilarating Cycles,Central,United States,North America
SO55294,13,8,29.994,0,38.4923,4/6/2013,April,4,2,2013,Carson,Sales Representative,"Long-Sleeve Logo Jersey, XL",Warehouse,Exhilarating Cycles,Central,United States,North America
SO55294,14,3,14.694,0,9.1593,4/6/2013,April,4,2,2013,Carson,Sales Representative,"Half-Finger Gloves, S",Warehouse,Exhilarating Cycles,Central,United States,North America
SO55294,15,9,32.994,0,20.5663,4/6/2013,April,4,2,2013,Carson,Sales Representative,Hydration Pack - 70 oz.,Warehouse,Exhilarating Cycles,Central,United States,North America
SO55294,16,4,672.294,0,713.0798,4/6/2013,April,4,2,2013,Carson,Sales Representative,"Road-550-W Yellow, 48",Warehouse,Exhilarating Cycles,Central,United States,North America
SO55294,17,5,1020.594,0,1082.51,4/6/2013,April,4,2,2013,Carson,Sales Representative,"Road-350-W Yellow, 42",Warehouse,Exhilarating Cycles,Central,United States,North America
SO55294,18,10,5.394,0,6.9223,4/6/2013,April,4,2,2013,Carson,Sales Representative,AWC Logo Cap,Warehouse,Exhilarating Cycles,Central,United States,North America
SO55294,19,10,20.994,0,13.0863,4/6/2013,April,4,2,2013,Carson,Sales Representative,"Sport-100 Helmet, Blue",Warehouse,Exhilarating Cycles,Central,United States,North America
SO55294,20,1,72.162,0,53.3999,4/6/2013,April,4,2,2013,Carson,Sales Representative,HL Road Handlebars,Warehouse,Exhilarating Cycles,Central,United States,North America
SO55294,21,8,2.994,0,1.8663,4/6/2013,April,4,2,2013,Carson,Sales Representative,Water Bottle - 30 oz.,Warehouse,Exhilarating Cycles,Central,United States,North America
SO57034,5,2,1466.01,0,1554.9479,5/7/2013,May,5,2,2013,Blythe,Sales Representative,"Road-250 Black, 52",Value Added Reseller,Totes & Baskets Company,Southwest,United States,North America
SO57034,6,5,1466.01,0,1554.9479,5/7/2013,May,5,2,2013,Blythe,Sales Representative,"Road-250 Black, 44",Value Added Reseller,Totes & Baskets Company,Southwest,United States,North America
SO57034,7,4,323.994,0,343.6496,5/7/2013,May,5,2,2013,Blythe,Sales Representative,"Road-750 Black, 58",Value Added Reseller,Totes & Baskets Company,Southwest,United States,North America
SO57034,8,3,356.898,0,360.9428,5/7/2013,May,5,2,2013,Blythe,Sales Representative,"ML Road Frame-W - Yellow, 44",Value Added Reseller,Totes & Baskets Company,Southwest,United States,North America
SO57034,9,6,1466.01,0,1554.9479,5/7/2013,May,5,2,2013,Blythe,Sales Representative,"Road-250 Red, 58",Value Added Reseller,Totes & Baskets Company,Southwest,United States,North America
SO57034,10,1,323.994,0,343.6496,5/7/2013,May,5,2,2013,Blythe,Sales Representative,"Road-750 Black, 44",Value Added Reseller,Totes & Baskets Company,Southwest,United States,North America
SO57034,11,6,24.294,0,17.9776,5/7/2013,May,5,2,2013,Blythe,Sales Representative,LL Road Pedal,Value Added Reseller,Totes & Baskets Company,Southwest,United States,North America
SO57034,12,9,20.994,0,13.0863,5/7/2013,May,5,2,2013,Blythe,Sales Representative,"Sport-100 Helmet, Blue",Value Added Reseller,Totes & Baskets Company,Southwest,United States,North America
SO57034,13,4,5.394,0,3.3623,5/7/2013,May,5,2,2013,Blythe,Sales Representative,"Racing Socks, M",Value Added Reseller,Totes & Baskets Company,Southwest,United States,North America
SO57034,14,1,48.594,0,35.9596,5/7/2013,May,5,2,2013,Blythe,Sales Representative,HL Road Pedal,Value Added Reseller,Totes & Baskets Company,Southwest,United States,North America
SO57087,16,3,63.9,0,47.286,5/7/2013,May,5,2,2013,Carson,Sales Representative,Front Brakes,Specialty Bike Shop,Small Bike Accessories Shop,Northeast,United States,North America
SO57087,17,2,1430.442,0,1481.9379,5/7/2013,May,5,2,2013,Carson,Sales Representative,"Touring-1000 Yellow, 46",Specialty Bike Shop,Small Bike Accessories Shop,Northeast,United States,North America
SO57087,18,2,728.91,0,755.1508,5/7/2013,May,5,2,2013,Carson,Sales Representative,"Touring-2000 Blue, 60",Specialty Bike Shop,Small Bike Accessories Shop,Northeast,United States,North America
SO57087,19,3,32.394,0,41.5723,5/7/2013,May,5,2,2013,Carson,Sales Representative,"Short-Sleeve Classic Jersey, L",Specialty Bike Shop,Small Bike Accessories Shop,Northeast,United States,North America
SO57087,20,3,728.91,0,755.1508,5/7/2013,May,5,2,2013,Carson,Sales Representative,"Touring-2000 Blue, 54",Specialty Bike Shop,Small Bike Accessories Shop,Northeast,United States,North America
SO57088,1,1,672.294,0,713.0798,5/7/2013,May,5,2,2013,Reiter,Sales Representative,"Road-550-W Yellow, 42",Value Added Reseller,Underglaze and Finish Company,Southeast,United States,North America
SO57088,2,5,20.994,0,13.0863,5/7/2013,May,5,2,2013,Reiter,Sales Representative,"Sport-100 Helmet, Black",Value Added Reseller,Underglaze and Finish Company,Southeast,United States,North America
SO57088,3,3,32.394,0,41.5723,5/7/2013,May,5,2,2013,Reiter,Sales Representative,"Short-Sleeve Classic Jersey, L",Value Added Reseller,Underglaze and Finish Company,Southeast,United States,North America
SO57088,4,1,24.294,0,17.9776,5/7/2013,May,5,2,2013,Reiter,Sales Representative,LL Road Pedal,Value Added Reseller,Underglaze and Finish Company,Southeast,United States,North America
SO57088,5,7,4.77,0,2.9733,5/7/2013,May,5,2,2013,Reiter,Sales Representative,Bike Wash - Dissolver,Value Added Reseller,Underglaze and Finish Company,Southeast,United States,North America
SO57152,5,3,338.994,0,308.2179,5/7/2013,May,5,2,2013,Vargas,Sales Representative,"Mountain-500 Silver, 44",Value Added Reseller,General Department Stores,Canada,Canada,North America
SO57152,6,1,158.43,0,144.5938,5/7/2013,May,5,2,2013,Vargas,Sales Representative,"LL Mountain Frame - Silver, 52",Value Added Reseller,General Department Stores,Canada,Canada,North America
SO57152,7,1,158.43,0,144.5938,5/7/2013,May,5,2,2013,Vargas,Sales Representative,"LL Mountain Frame - Silver, 40",Value Added Reseller,General Department Stores,Canada,Canada,North America
SO57152,8,1,809.76,0,739.041,5/7/2013,May,5,2,2013,Vargas,Sales Representative,"HL Mountain Frame - Black, 42",Value Added Reseller,General Department Stores,Canada,Canada,North America
SO57152,9,1,149.874,0,136.785,5/7/2013,May,5,2,2013,Vargas,Sales Representative,"LL Mountain Frame - Black, 42",Value Added Reseller,General Department Stores,Canada,Canada,North America
SO57152,10,1,1376.994,0,1251.9813,5/7/2013,May,5,2,2013,Vargas,Sales Representative,"Mountain-200 Black, 46",Value Added Reseller,General Department Stores,Canada,Canada,North America
SO57152,11,2,338.994,0,308.2179,5/7/2013,May,5,2,2013,Vargas,Sales Representative,"Mountain-500 Silver, 52",Value Added Reseller,General Department Stores,Canada,Canada,North America
SO57153,1,1,672.294,0,713.0798,5/7/2013,May,5,2,2013,Mitchell,Sales Representative,"Road-550-W Yellow, 42",Warehouse,Valley Bicycle Distributors,Southwest,United States,North America
SO57153,2,1,1466.01,0,1554.9479,5/7/2013,May,5,2,2013,Mitchell,Sales Representative,"Road-250 Black, 48",Warehouse,Valley Bicycle Distributors,Southwest,United States,North America
SO57153,3,1,1466.01,0,1554.9479,5/7/2013,May,5,2,2013,Mitchell,Sales Representative,"Road-250 Black, 52",Warehouse,Valley Bicycle Distributors,Southwest,United States,North America
SO58927,17,1,202.332,0,204.6251,6/6/2013,June,6,2,2013,Varkey Chudukatil,Sales Representative,"LL Road Frame - Black, 58",Warehouse,Getaway Inn,France,France,Europe
SO58927,18,12,20.2942,0.02,13.0863,6/6/2013,June,6,2,2013,Varkey Chudukatil,Sales Representative,"Sport-100 Helmet, Red",Warehouse,Getaway Inn,France,France,Europe
SO58927,19,3,38.1,0,23.749,6/6/2013,June,6,2,2013,Varkey Chudukatil,Sales Representative,"Classic Vest, S",Warehouse,Getaway Inn,France,France,Europe
SO58927,20,2,1466.01,0,1554.9479,6/6/2013,June,6,2,2013,Varkey Chudukatil,Sales Representative,"Road-250 Black, 52",Warehouse,Getaway Inn,France,France,Europe
SO58927,21,2,356.898,0,360.9428,6/6/2013,June,6,2,2013,Varkey Chudukatil,Sales Representative,"ML Road Frame-W - Yellow, 48",Warehouse,Getaway Inn,France,France,Europe
SO58927,22,2,5.394,0,3.3623,6/6/2013,June,6,2,2013,Varkey Chudukatil,Sales Representative,"Racing Socks, L",Warehouse,Getaway Inn,France,France,Europe
SO58927,23,4,29.994,0,38.4923,6/6/2013,June,6,2,2013,Varkey Chudukatil,Sales Representative,"Long-Sleeve Logo Jersey, M",Warehouse,Getaway Inn,France,France,Europe
SO58927,24,5,32.394,0,41.5723,6/6/2013,June,6,2,2013,Varkey Chudukatil,Sales Representative,"Short-Sleeve Classic Jersey, L",Warehouse,Getaway Inn,France,France,Europe
SO58927,25,1,858.9,0,868.6342,6/6/2013,June,6,2,2013,Varkey Chudukatil,Sales Representative,"HL Road Frame - Red, 44",Warehouse,Getaway Inn,France,France,Europe
SO58927,26,9,14.694,0,9.1593,6/6/2013,June,6,2,2013,Varkey Chudukatil,Sales Representative,"Half-Finger Gloves, L",Warehouse,Getaway Inn,France,France,Europe
SO58976,17,5,32.394,0,41.5723,6/6/2013,June,6,2,2013,Carson,Sales Representative,"Short-Sleeve Classic Jersey, XL",Specialty Bike Shop,Painters Bicycle Specialists,Northeast,United States,North America
SO58976,18,3,24.294,0,17.9776,6/6/2013,June,6,2,2013,Carson,Sales Representative,LL Road Pedal,Specialty Bike Shop,Painters Bicycle Specialists,Northeast,United States,North America
SO58976,19,19,4.9445,0.05,3.3623,6/6/2013,June,6,2,2013,Carson,Sales Representative,"Racing Socks, L",Specialty Bike Shop,Painters Bicycle Specialists,Northeast,United States,North America
SO58976,20,1,672.294,0,713.0798,6/6/2013,June,6,2,2013,Carson,Sales Representative,"Road-550-W Yellow, 38",Specialty Bike Shop,Painters Bicycle Specialists,Northeast,United States,North America
SO58977,1,2,1430.442,0,1481.9379,6/6/2013,June,6,2,2013,Ito,Sales Representative,"Touring-1000 Blue, 46",Specialty Bike Shop,Locks Company,Southwest,United States,North America
SO58977,2,1,445.41,0,461.4448,6/6/2013,June,6,2,2013,Ito,Sales Representative,"Touring-3000 Yellow, 50",Specialty Bike Shop,Locks Company,Southwest,United States,North America
SO58977,3,1,1430.442,0,1481.9379,6/6/2013,June,6,2,2013,Ito,Sales Representative,"Touring-1000 Yellow, 46",Specialty Bike Shop,Locks Company,Southwest,United States,North America
SO58977,4,1,445.41,0,461.4448,6/6/2013,June,6,2,2013,Ito,Sales Representative,"Touring-3000 Yellow, 62",Specialty Bike Shop,Locks Company,Southwest,United States,North America
SO58977,5,1,728.91,0,755.1508,6/6/2013,June,6,2,2013,Ito,Sales Representative,"Touring-2000 Blue, 54",Specialty Bike Shop,Locks Company,Southwest,United States,North America
SO58977,6,1,1430.442,0,1481.9379,6/6/2013,June,6,2,2013,Ito,Sales Representative,"Touring-1000 Yellow, 60",Specialty Bike Shop,Locks Company,Southwest,United States,North America
SO59063,18,5,1466.01,0,1554.9479,6/6/2013,June,6,2,2013,Saraiva,Sales Representative,"Road-250 Black, 58",Value Added Reseller,Bulk Discount Store,United Kingdom,United Kingdom,Europe
SO59063,19,4,29.994,0,38.4923,6/6/2013,June,6,2,2013,Saraiva,Sales Representative,"Long-Sleeve Logo Jersey, L",Value Added Reseller,Bulk Discount Store,United Kingdom,United Kingdom,Europe
SO59063,20,2,32.394,0,41.5723,6/6/2013,June,6,2,2013,Saraiva,Sales Representative,"Short-Sleeve Classic Jersey, L",Value Added Reseller,Bulk Discount Store,United Kingdom,United Kingdom,Europe
SO59063,21,3,1466.01,0,1554.9479,6/6/2013,June,6,2,2013,Saraiva,Sales Representative,"Road-250 Black, 44",Value Added Reseller,Bulk Discount Store,United Kingdom,United Kingdom,Europe
SO59063,22,3,356.898,0,360.9428,6/6/2013,June,6,2,2013,Saraiva,Sales Representative,"ML Road Frame-W - Yellow, 44",Value Added Reseller,Bulk Discount Store,United Kingdom,United Kingdom,Europe
SO59063,23,7,72,0,44.88,6/6/2013,June,6,2,2013,Saraiva,Sales Representative,Hitch Rack - 4-Bike,Value Added Reseller,Bulk Discount Store,United Kingdom,United Kingdom,Europe
SO59063,24,4,32.394,0,41.5723,6/6/2013,June,6,2,2013,Saraiva,Sales Representative,"Short-Sleeve Classic Jersey, S",Value Added Reseller,Bulk Discount Store,United Kingdom,United Kingdom,Europe
SO59063,25,5,672.294,0,713.0798,6/6/2013,June,6,2,2013,Saraiva,Sales Representative,"Road-550-W Yellow, 42",Value Added Reseller,Bulk Discount Store,United Kingdom,United Kingdom,Europe
SO59063,26,8,29.994,0,38.4923,6/6/2013,June,6,2,2013,Saraiva,Sales Representative,"Long-Sleeve Logo Jersey, M",Value Added Reseller,Bulk Discount Store,United Kingdom,United Kingdom,Europe
SO59063,27,4,1466.01,0,1554.9479,6/6/2013,June,6,2,2013,Saraiva,Sales Representative,"Road-250 Red, 58",Value Added Reseller,Bulk Discount Store,United Kingdom,United Kingdom,Europe
SO61224,6,6,4.77,0,2.9733,7/7/2013,July,7,3,2013,Carson,Sales Representative,Bike Wash - Dissolver,Value Added Reseller,Seventh Bike Store,Northeast,United States,North America
SO61224,7,1,24.294,0,17.9776,7/7/2013,July,7,3,2013,Carson,Sales Representative,LL Road Pedal,Value Added Reseller,Seventh Bike Store,Northeast,United States,North America
SO61224,8,2,323.994,0,343.6496,7/7/2013,July,7,3,2013,Carson,Sales Representative,"Road-750 Black, 44",Value Added Reseller,Seventh Bike Store,Northeast,United States,North America
SO61224,9,2,1020.594,0,1082.51,7/7/2013,July,7,3,2013,Carson,Sales Representative,"Road-350-W Yellow, 42",Value Added Reseller,Seventh Bike Store,Northeast,United States,North America
SO61224,10,1,1466.01,0,1554.9479,7/7/2013,July,7,3,2013,Carson,Sales Representative,"Road-250 Black, 58",Value Added Reseller,Seventh Bike Store,Northeast,United States,North America
SO61224,11,4,323.994,0,343.6496,7/7/2013,July,7,3,2013,Carson,Sales Representative,"Road-750 Black, 52",Value Added Reseller,Seventh Bike Store,Northeast,United States,North America
SO61224,12,3,32.394,0,41.5723,7/7/2013,July,7,3,2013,Carson,Sales Representative,"Short-Sleeve Classic Jersey, XL",Value Added Reseller,Seventh Bike Store,Northeast,United States,North America
SO61224,13,8,5.394,0,3.3623,7/7/2013,July,7,3,2013,Carson,Sales Representative,"Racing Socks, L",Value Added Reseller,Seventh Bike Store,Northeast,United States,North America
SO61224,14,2,72,0,44.88,7/7/2013,July,7,3,2013,Carson,Sales Representative,Hitch Rack - 4-Bike,Value Added Reseller,Seventh Bike Store,Northeast,United States,North America
SO61224,15,4,29.994,0,38.4923,7/7/2013,July,7,3,2013,Carson,Sales Representative,"Long-Sleeve Logo Jersey, L",Value Added Reseller,Seventh Bike Store,Northeast,United States,North America
SO63152,8,3,445.41,0,461.4448,8/7/2013,August,8,3,2013,Blythe,Sales Representative,"Touring-3000 Blue, 54",Warehouse,Immense Manufacturing Company,Central,United States,North America
SO63152,9,1,200.052,0,199.8519,8/7/2013,August,8,3,2013,Blythe,Sales Representative,"LL Touring Frame - Blue, 50",Warehouse,Immense Manufacturing Company,Central,United States,North America
SO63152,10,2,1430.442,0,1481.9379,8/7/2013,August,8,3,2013,Blythe,Sales Representative,"Touring-1000 Blue, 50",Warehouse,Immense Manufacturing Company,Central,United States,North America
SO63152,11,2,728.91,0,755.1508,8/7/2013,August,8,3,2013,Blythe,Sales Representative,"Touring-2000 Blue, 60",Warehouse,Immense Manufacturing Company,Central,United States,North America
SO63152,12,1,602.346,0,601.7437,8/7/2013,August,8,3,2013,Blythe,Sales Representative,"HL Touring Frame - Blue, 54",Warehouse,Immense Manufacturing Company,Central,United States,North America
SO63152,13,6,1430.442,0,1481.9379,8/7/2013,August,8,3,2013,Blythe,Sales Representative,"Touring-1000 Blue, 60",Warehouse,Immense Manufacturing Company,Central,United States,North America
SO63152,14,1,602.346,0,601.7437,8/7/2013,August,8,3,2013,Blythe,Sales Representative,"HL Touring Frame - Yellow, 54",Warehouse,Immense Manufacturing Company,Central,United States,North America
SO63152,15,1,445.41,0,461.4448,8/7/2013,August,8,3,2013,Blythe,Sales Representative,"Touring-3000 Blue, 50",Warehouse,Immense Manufacturing Company,Central,United States,North America
SO63153,1,2,1430.442,0,1481.9379,8/7/2013,August,8,3,2013,Varkey Chudukatil,Sales Representative,"Touring-1000 Yellow, 46",Specialty Bike Shop,Racing Supply Distributors,France,France,Europe
SO63153,2,2,38.1,0,23.749,8/7/2013,August,8,3,2013,Varkey Chudukatil,Sales Representative,"Classic Vest, S",Specialty Bike Shop,Racing Supply Distributors,France,France,Europe
SO63239,3,1,202.332,0,204.6251,8/7/2013,August,8,3,2013,Vargas,Sales Representative,"LL Road Frame - Black, 52",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO63239,4,2,323.994,0,343.6496,8/7/2013,August,8,3,2013,Vargas,Sales Representative,"Road-750 Black, 52",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO63239,5,4,1020.594,0,1082.51,8/7/2013,August,8,3,2013,Vargas,Sales Representative,"Road-350-W Yellow, 40",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO63239,6,1,672.294,0,713.0798,8/7/2013,August,8,3,2013,Vargas,Sales Representative,"Road-550-W Yellow, 38",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO63239,7,4,14.694,0,9.1593,8/7/2013,August,8,3,2013,Vargas,Sales Representative,"Half-Finger Gloves, M",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO63239,8,4,29.994,0,38.4923,8/7/2013,August,8,3,2013,Vargas,Sales Representative,"Long-Sleeve Logo Jersey, M",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO63239,9,6,2.994,0,1.8663,8/7/2013,August,8,3,2013,Vargas,Sales Representative,Water Bottle - 30 oz.,Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO63239,10,2,1466.01,0,1554.9479,8/7/2013,August,8,3,2013,Vargas,Sales Representative,"Road-250 Black, 44",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO63239,11,3,14.694,0,9.1593,8/7/2013,August,8,3,2013,Vargas,Sales Representative,"Half-Finger Gloves, S",Warehouse,Rewarding Activities Company,Canada,Canada,North America
